,Timestamp,StationID,Fwy,% Observed,Total Flow,Avg Speed,hour,day
290730,2022-07-28 06:00:00,401546,80,80,198.0,68.6,6,28
291522,2022-07-28 06:00:00,402814,80,0,189.0,68.4,6,28
291523,2022-07-28 06:00:00,402815,80,0,189.0,68.4,6,28
291524,2022-07-28 06:00:00,402816,80,0,189.0,68.4,6,28
291525,2022-07-28 06:00:00,402817,80,0,189.0,68.4,6,28
292081,2022-07-28 06:00:00,404400,80,100,171.0,69.8,6,28
292180,2022-07-28 06:00:00,404885,80,0,189.0,68.4,6,28
292181,2022-07-28 06:00:00,404886,80,100,210.0,70.1,6,28
292184,2022-07-28 06:00:00,404889,80,0,189.0,68.4,6,28
292186,2022-07-28 06:00:00,404891,80,100,162.0,71.2,6,28
292187,2022-07-28 06:00:00,404892,80,100,189.0,71.7,6,28
292189,2022-07-28 06:00:00,404894,80,0,148.0,66.1,6,28
292191,2022-07-28 06:00:00,404896,80,100,164.0,63.2,6,28
292192,2022-07-28 06:00:00,404897,80,100,182.0,71.2,6,28
292193,2022-07-28 06:00:00,404898,80,0,217.0,67.0,6,28
292194,2022-07-28 06:00:00,404899,80,0,203.0,65.9,6,28
292196,2022-07-28 06:00:00,404906,80,0,192.0,66.2,6,28
292198,2022-07-28 06:00:00,404908,80,0,174.0,66.4,6,28
292200,2022-07-28 06:00:00,404910,80,0,221.0,67.2,6,28
292202,2022-07-28 06:00:00,404912,80,20,157.0,68.2,6,28
292204,2022-07-28 06:00:00,404914,80,0,195.0,66.1,6,28
292211,2022-07-28 06:00:00,404921,80,80,103.0,54.7,6,28
292213,2022-07-28 06:00:00,404923,80,0,239.0,66.4,6,28
293688,2022-07-28 06:00:00,420340,80,0,223.0,66.8,6,28
294757,2022-07-28 06:05:00,401546,80,80,175.0,68.4,6,28
295549,2022-07-28 06:05:00,402814,80,0,200.0,67.7,6,28
295550,2022-07-28 06:05:00,402815,80,0,200.0,67.7,6,28
295551,2022-07-28 06:05:00,402816,80,0,200.0,67.7,6,28
295552,2022-07-28 06:05:00,402817,80,0,200.0,67.7,6,28
296108,2022-07-28 06:05:00,404400,80,100,161.0,70.3,6,28
296207,2022-07-28 06:05:00,404885,80,0,200.0,67.7,6,28
296208,2022-07-28 06:05:00,404886,80,100,168.0,68.9,6,28
296211,2022-07-28 06:05:00,404889,80,0,200.0,67.7,6,28
296213,2022-07-28 06:05:00,404891,80,100,156.0,70.8,6,28
296214,2022-07-28 06:05:00,404892,80,100,170.0,70.9,6,28
296216,2022-07-28 06:05:00,404894,80,0,148.0,66.7,6,28
296218,2022-07-28 06:05:00,404896,80,100,164.0,66.4,6,28
296219,2022-07-28 06:05:00,404897,80,100,182.0,70.8,6,28
296220,2022-07-28 06:05:00,404898,80,0,200.0,66.4,6,28
296221,2022-07-28 06:05:00,404899,80,0,181.0,66.2,6,28
296223,2022-07-28 06:05:00,404906,80,0,180.0,65.9,6,28
296225,2022-07-28 06:05:00,404908,80,0,162.0,66.1,6,28
296227,2022-07-28 06:05:00,404910,80,0,212.0,66.7,6,28
296229,2022-07-28 06:05:00,404912,80,20,156.0,68.3,6,28
296231,2022-07-28 06:05:00,404914,80,0,184.0,65.0,6,28
296238,2022-07-28 06:05:00,404921,80,80,91.0,60.7,6,28
296240,2022-07-28 06:05:00,404923,80,0,213.0,66.2,6,28
297715,2022-07-28 06:05:00,420340,80,0,230.0,65.7,6,28
298784,2022-07-28 06:10:00,401546,80,80,222.0,68.5,6,28
299576,2022-07-28 06:10:00,402814,80,0,219.0,67.4,6,28
299577,2022-07-28 06:10:00,402815,80,0,219.0,67.4,6,28
299578,2022-07-28 06:10:00,402816,80,0,219.0,67.4,6,28
299579,2022-07-28 06:10:00,402817,80,0,219.0,67.4,6,28
300135,2022-07-28 06:10:00,404400,80,100,153.0,70.3,6,28
300234,2022-07-28 06:10:00,404885,80,0,219.0,67.4,6,28
300235,2022-07-28 06:10:00,404886,80,100,210.0,69.3,6,28
300238,2022-07-28 06:10:00,404889,80,0,219.0,67.4,6,28
300240,2022-07-28 06:10:00,404891,80,100,186.0,71.2,6,28
300241,2022-07-28 06:10:00,404892,80,100,216.0,71.1,6,28
300243,2022-07-28 06:10:00,404894,80,0,153.0,67.0,6,28
300245,2022-07-28 06:10:00,404896,80,100,186.0,68.7,6,28
300246,2022-07-28 06:10:00,404897,80,100,205.0,70.8,6,28
300247,2022-07-28 06:10:00,404898,80,0,256.0,66.5,6,28
300248,2022-07-28 06:10:00,404899,80,0,226.0,65.2,6,28
300250,2022-07-28 06:10:00,404906,80,0,216.0,66.2,6,28
300252,2022-07-28 06:10:00,404908,80,0,197.0,66.4,6,28
300254,2022-07-28 06:10:00,404910,80,0,249.0,67.4,6,28
300256,2022-07-28 06:10:00,404912,80,20,166.0,68.9,6,28
300258,2022-07-28 06:10:00,404914,80,0,234.0,65.2,6,28
300265,2022-07-28 06:10:00,404921,80,80,117.0,64.3,6,28
300267,2022-07-28 06:10:00,404923,80,0,253.0,65.9,6,28
301742,2022-07-28 06:10:00,420340,80,0,249.0,65.6,6,28
302811,2022-07-28 06:15:00,401546,80,80,273.0,68.8,6,28
303603,2022-07-28 06:15:00,402814,80,0,236.0,67.3,6,28
