,Timestamp,StationID,Fwy,% Observed,Total Flow,Avg Speed,hour,day
290726,2022-07-21 06:00:00,401546,80,80,169.0,68.7,6,21
291518,2022-07-21 06:00:00,402814,80,0,189.0,68.4,6,21
291519,2022-07-21 06:00:00,402815,80,0,189.0,68.4,6,21
291520,2022-07-21 06:00:00,402816,80,0,189.0,68.4,6,21
291521,2022-07-21 06:00:00,402817,80,0,189.0,68.4,6,21
292077,2022-07-21 06:00:00,404400,80,100,184.0,70.4,6,21
292176,2022-07-21 06:00:00,404885,80,0,189.0,68.4,6,21
292177,2022-07-21 06:00:00,404886,80,100,167.0,71.5,6,21
292180,2022-07-21 06:00:00,404889,80,0,95.0,66.6,6,21
292182,2022-07-21 06:00:00,404891,80,100,146.0,70.6,6,21
292183,2022-07-21 06:00:00,404892,80,100,158.0,70.5,6,21
292185,2022-07-21 06:00:00,404894,80,0,189.0,68.4,6,21
292187,2022-07-21 06:00:00,404896,80,100,163.0,66.7,6,21
292188,2022-07-21 06:00:00,404897,80,100,174.0,71.1,6,21
292189,2022-07-21 06:00:00,404898,80,0,235.0,67.4,6,21
292190,2022-07-21 06:00:00,404899,80,0,183.0,64.7,6,21
292192,2022-07-21 06:00:00,404906,80,0,202.0,66.1,6,21
292194,2022-07-21 06:00:00,404908,80,0,183.0,66.3,6,21
292196,2022-07-21 06:00:00,404910,80,40,113.0,66.6,6,21
292198,2022-07-21 06:00:00,404912,80,0,210.0,67.0,6,21
292200,2022-07-21 06:00:00,404914,80,0,220.0,67.0,6,21
292207,2022-07-21 06:00:00,404921,80,80,86.0,67.1,6,21
292209,2022-07-21 06:00:00,404923,80,0,220.0,67.2,6,21
293684,2022-07-21 06:00:00,420340,80,0,226.0,66.0,6,21
294753,2022-07-21 06:05:00,401546,80,80,195.0,69.8,6,21
295545,2022-07-21 06:05:00,402814,80,0,200.0,67.7,6,21
295546,2022-07-21 06:05:00,402815,80,0,200.0,67.7,6,21
295547,2022-07-21 06:05:00,402816,80,0,200.0,67.7,6,21
295548,2022-07-21 06:05:00,402817,80,0,200.0,67.7,6,21
296104,2022-07-21 06:05:00,404400,80,100,171.0,70.7,6,21
296203,2022-07-21 06:05:00,404885,80,0,200.0,67.7,6,21
296204,2022-07-21 06:05:00,404886,80,100,196.0,71.6,6,21
296207,2022-07-21 06:05:00,404889,80,0,92.0,65.3,6,21
296209,2022-07-21 06:05:00,404891,80,100,157.0,70.9,6,21
296210,2022-07-21 06:05:00,404892,80,100,172.0,70.7,6,21
296212,2022-07-21 06:05:00,404894,80,0,200.0,67.7,6,21
296214,2022-07-21 06:05:00,404896,80,100,175.0,68.4,6,21
296215,2022-07-21 06:05:00,404897,80,100,162.0,71.5,6,21
296216,2022-07-21 06:05:00,404898,80,0,213.0,67.8,6,21
296217,2022-07-21 06:05:00,404899,80,0,231.0,65.8,6,21
296219,2022-07-21 06:05:00,404906,80,0,190.0,66.1,6,21
296221,2022-07-21 06:05:00,404908,80,0,172.0,66.3,6,21
296223,2022-07-21 06:05:00,404910,80,40,111.0,66.2,6,21
296225,2022-07-21 06:05:00,404912,80,0,219.0,67.0,6,21
296227,2022-07-21 06:05:00,404914,80,0,198.0,67.5,6,21
296234,2022-07-21 06:05:00,404921,80,80,93.0,67.5,6,21
296236,2022-07-21 06:05:00,404923,80,0,245.0,67.2,6,21
297711,2022-07-21 06:05:00,420340,80,0,235.0,66.6,6,21
298780,2022-07-21 06:10:00,401546,80,80,259.0,69.8,6,21
299572,2022-07-21 06:10:00,402814,80,0,219.0,67.4,6,21
