,Timestamp,StationID,Fwy,% Observed,Total Flow,Avg Speed,hour,day
290442,2022-07-15 06:00:00,401546,80,80,213.0,69.2,6,15
291234,2022-07-15 06:00:00,402814,80,0,188.0,68.4,6,15
291235,2022-07-15 06:00:00,402815,80,0,188.0,68.4,6,15
291236,2022-07-15 06:00:00,402816,80,0,188.0,68.4,6,15
291237,2022-07-15 06:00:00,402817,80,0,188.0,68.4,6,15
291793,2022-07-15 06:00:00,404400,80,100,197.0,69.3,6,15
291892,2022-07-15 06:00:00,404885,80,0,188.0,68.4,6,15
291893,2022-07-15 06:00:00,404886,80,100,173.0,69.3,6,15
291896,2022-07-15 06:00:00,404889,80,0,188.0,68.4,6,15
291898,2022-07-15 06:00:00,404891,80,100,159.0,71.5,6,15
291899,2022-07-15 06:00:00,404892,80,100,187.0,70.6,6,15
291901,2022-07-15 06:00:00,404894,80,0,157.0,67.4,6,15
291903,2022-07-15 06:00:00,404896,80,100,162.0,70.0,6,15
291904,2022-07-15 06:00:00,404897,80,100,197.0,70.7,6,15
291905,2022-07-15 06:00:00,404898,80,0,242.0,66.9,6,15
291906,2022-07-15 06:00:00,404899,80,0,227.0,65.4,6,15
291908,2022-07-15 06:00:00,404906,80,0,185.0,66.1,6,15
291910,2022-07-15 06:00:00,404908,80,0,167.0,66.3,6,15
291912,2022-07-15 06:00:00,404910,80,0,229.0,66.7,6,15
291914,2022-07-15 06:00:00,404912,80,20,166.0,68.8,6,15
291916,2022-07-15 06:00:00,404914,80,0,223.0,66.0,6,15
291923,2022-07-15 06:00:00,404921,80,100,61.0,71.3,6,15
291925,2022-07-15 06:00:00,404923,80,0,214.0,65.9,6,15
293402,2022-07-15 06:00:00,420340,80,0,223.0,66.6,6,15
294465,2022-07-15 06:05:00,401546,80,80,200.0,69.7,6,15
295257,2022-07-15 06:05:00,402814,80,0,196.0,67.8,6,15
295258,2022-07-15 06:05:00,402815,80,0,196.0,67.8,6,15
295259,2022-07-15 06:05:00,402816,80,0,196.0,67.8,6,15
295260,2022-07-15 06:05:00,402817,80,0,196.0,67.8,6,15
295816,2022-07-15 06:05:00,404400,80,100,195.0,69.5,6,15
295915,2022-07-15 06:05:00,404885,80,0,196.0,67.8,6,15
295916,2022-07-15 06:05:00,404886,80,100,204.0,70.7,6,15
295919,2022-07-15 06:05:00,404889,80,0,196.0,67.8,6,15
295921,2022-07-15 06:05:00,404891,80,100,183.0,71.1,6,15
295922,2022-07-15 06:05:00,404892,80,100,205.0,70.9,6,15
295924,2022-07-15 06:05:00,404894,80,0,164.0,67.4,6,15
295926,2022-07-15 06:05:00,404896,80,100,182.0,70.8,6,15
295927,2022-07-15 06:05:00,404897,80,100,194.0,71.1,6,15
295928,2022-07-15 06:05:00,404898,80,0,251.0,67.2,6,15
295929,2022-07-15 06:05:00,404899,80,0,198.0,66.1,6,15
295931,2022-07-15 06:05:00,404906,80,0,201.0,65.8,6,15
295933,2022-07-15 06:05:00,404908,80,0,181.0,66.1,6,15
295935,2022-07-15 06:05:00,404910,80,0,238.0,66.8,6,15
295937,2022-07-15 06:05:00,404912,80,20,175.0,68.8,6,15
295939,2022-07-15 06:05:00,404914,80,0,235.0,66.5,6,15
295946,2022-07-15 06:05:00,404921,80,100,67.0,71.5,6,15
295948,2022-07-15 06:05:00,404923,80,0,238.0,67.2,6,15
