,Timestamp,StationID,Fwy,% Observed,Total Flow,Avg Speed,hour,day
290442,2022-05-28 06:00:00,401546,80,0,188.0,67.1,6,28
291234,2022-05-28 06:00:00,402814,80,0,121.0,69.3,6,28
291235,2022-05-28 06:00:00,402815,80,0,121.0,69.3,6,28
291236,2022-05-28 06:00:00,402816,80,0,121.0,69.3,6,28
291237,2022-05-28 06:00:00,402817,80,0,99.0,68.5,6,28
291793,2022-05-28 06:00:00,404400,80,100,146.0,71.2,6,28
291892,2022-05-28 06:00:00,404885,80,0,58.0,71.4,6,28
291893,2022-05-28 06:00:00,404886,80,0,104.0,67.6,6,28
291896,2022-05-28 06:00:00,404889,80,0,115.0,63.9,6,28
291898,2022-05-28 06:00:00,404891,80,100,124.0,71.0,6,28
291899,2022-05-28 06:00:00,404892,80,100,154.0,70.7,6,28
291901,2022-05-28 06:00:00,404894,80,0,89.0,66.3,6,28
291903,2022-05-28 06:00:00,404896,80,0,86.0,59.1,6,28
291904,2022-05-28 06:00:00,404897,80,100,147.0,70.7,6,28
291905,2022-05-28 06:00:00,404898,80,0,193.0,67.0,6,28
291906,2022-05-28 06:00:00,404899,80,0,66.0,71.0,6,28
291908,2022-05-28 06:00:00,404906,80,0,180.0,66.0,6,28
291910,2022-05-28 06:00:00,404908,80,0,163.0,66.2,6,28
291912,2022-05-28 06:00:00,404910,80,20,155.0,65.5,6,28
291914,2022-05-28 06:00:00,404912,80,0,207.0,66.9,6,28
291916,2022-05-28 06:00:00,404914,80,0,171.0,65.9,6,28
291923,2022-05-28 06:00:00,404921,80,100,41.0,72.2,6,28
291925,2022-05-28 06:00:00,404923,80,0,121.0,69.3,6,28
293402,2022-05-28 06:00:00,420340,80,0,0.0,71.2,6,28
294465,2022-05-28 06:05:00,401546,80,0,142.0,66.8,6,28
295257,2022-05-28 06:05:00,402814,80,0,127.0,69.1,6,28
295258,2022-05-28 06:05:00,402815,80,0,127.0,69.1,6,28
295259,2022-05-28 06:05:00,402816,80,0,127.0,69.1,6,28
295260,2022-05-28 06:05:00,402817,80,0,106.0,68.4,6,28
295816,2022-05-28 06:05:00,404400,80,100,157.0,71.4,6,28
295915,2022-05-28 06:05:00,404885,80,0,62.0,71.7,6,28
295916,2022-05-28 06:05:00,404886,80,0,110.0,67.4,6,28
295919,2022-05-28 06:05:00,404889,80,0,126.0,64.3,6,28
295921,2022-05-28 06:05:00,404891,80,100,144.0,71.3,6,28
295922,2022-05-28 06:05:00,404892,80,100,148.0,70.8,6,28
295924,2022-05-28 06:05:00,404894,80,0,119.0,64.6,6,28
295926,2022-05-28 06:05:00,404896,80,0,95.0,59.4,6,28
295927,2022-05-28 06:05:00,404897,80,100,150.0,71.0,6,28
295928,2022-05-28 06:05:00,404898,80,0,194.0,66.9,6,28
295929,2022-05-28 06:05:00,404899,80,0,71.0,71.5,6,28
295931,2022-05-28 06:05:00,404906,80,0,189.0,66.0,6,28
295933,2022-05-28 06:05:00,404908,80,0,171.0,66.3,6,28
295935,2022-05-28 06:05:00,404910,80,20,147.0,65.8,6,28
295937,2022-05-28 06:05:00,404912,80,0,193.0,66.8,6,28
295939,2022-05-28 06:05:00,404914,80,0,180.0,66.0,6,28
295946,2022-05-28 06:05:00,404921,80,100,51.0,72.0,6,28
295948,2022-05-28 06:05:00,404923,80,0,127.0,69.1,6,28
297425,2022-05-28 06:05:00,420340,80,0,0.0,71.2,6,28
298488,2022-05-28 06:10:00,401546,80,0,153.0,66.1,6,28
299280,2022-05-28 06:10:00,402814,80,0,138.0,69.2,6,28
299281,2022-05-28 06:10:00,402815,80,0,138.0,69.2,6,28
299282,2022-05-28 06:10:00,402816,80,0,138.0,69.2,6,28
299283,2022-05-28 06:10:00,402817,80,0,117.0,68.7,6,28
299839,2022-05-28 06:10:00,404400,80,100,176.0,69.9,6,28
299938,2022-05-28 06:10:00,404885,80,0,63.0,70.8,6,28
299939,2022-05-28 06:10:00,404886,80,0,119.0,67.0,6,28
299942,2022-05-28 06:10:00,404889,80,0,120.0,64.3,6,28
299944,2022-05-28 06:10:00,404891,80,100,144.0,71.1,6,28
299945,2022-05-28 06:10:00,404892,80,100,168.0,70.6,6,28
299947,2022-05-28 06:10:00,404894,80,0,144.0,67.0,6,28
299949,2022-05-28 06:10:00,404896,80,0,105.0,59.5,6,28
299950,2022-05-28 06:10:00,404897,80,100,178.0,70.8,6,28
299951,2022-05-28 06:10:00,404898,80,0,220.0,67.0,6,28
299952,2022-05-28 06:10:00,404899,80,0,94.0,70.4,6,28
299954,2022-05-28 06:10:00,404906,80,0,180.0,66.0,6,28
299956,2022-05-28 06:10:00,404908,80,0,162.0,66.2,6,28
299958,2022-05-28 06:10:00,404910,80,20,161.0,66.1,6,28
299960,2022-05-28 06:10:00,404912,80,0,214.0,67.2,6,28
299962,2022-05-28 06:10:00,404914,80,0,189.0,66.1,6,28
299969,2022-05-28 06:10:00,404921,80,100,57.0,71.5,6,28
299971,2022-05-28 06:10:00,404923,80,0,138.0,69.2,6,28
301448,2022-05-28 06:10:00,420340,80,0,0.0,71.2,6,28
302511,2022-05-28 06:15:00,401546,80,0,167.0,66.2,6,28
303303,2022-05-28 06:15:00,402814,80,0,149.0,69.3,6,28
303304,2022-05-28 06:15:00,402815,80,0,149.0,69.3,6,28
303305,2022-05-28 06:15:00,402816,80,0,149.0,69.3,6,28
303306,2022-05-28 06:15:00,402817,80,0,126.0,68.6,6,28
303862,2022-05-28 06:15:00,404400,80,100,164.0,69.9,6,28
303961,2022-05-28 06:15:00,404885,80,0,93.0,71.1,6,28
303962,2022-05-28 06:15:00,404886,80,0,124.0,67.2,6,28
303965,2022-05-28 06:15:00,404889,80,0,122.0,64.2,6,28
303967,2022-05-28 06:15:00,404891,80,100,154.0,71.5,6,28
303968,2022-05-28 06:15:00,404892,80,100,173.0,70.8,6,28
303970,2022-05-28 06:15:00,404894,80,0,104.0,67.1,6,28
303972,2022-05-28 06:15:00,404896,80,0,114.0,59.1,6,28
303973,2022-05-28 06:15:00,404897,80,100,158.0,71.0,6,28
303974,2022-05-28 06:15:00,404898,80,0,199.0,67.0,6,28
303975,2022-05-28 06:15:00,404899,80,0,96.0,70.4,6,28
303977,2022-05-28 06:15:00,404906,80,0,185.0,65.8,6,28
303979,2022-05-28 06:15:00,404908,80,0,167.0,66.0,6,28
303981,2022-05-28 06:15:00,404910,80,20,152.0,66.0,6,28
303983,2022-05-28 06:15:00,404912,80,0,203.0,67.1,6,28
303985,2022-05-28 06:15:00,404914,80,0,164.0,65.9,6,28
303992,2022-05-28 06:15:00,404921,80,100,69.0,71.6,6,28
303994,2022-05-28 06:15:00,404923,80,0,149.0,69.3,6,28
305471,2022-05-28 06:15:00,420340,80,0,0.0,71.2,6,28
306534,2022-05-28 06:20:00,401546,80,0,203.0,66.9,6,28
307326,2022-05-28 06:20:00,402814,80,0,157.0,69.4,6,28
307327,2022-05-28 06:20:00,402815,80,0,157.0,69.4,6,28
307328,2022-05-28 06:20:00,402816,80,0,157.0,69.4,6,28
307329,2022-05-28 06:20:00,402817,80,0,131.0,68.6,6,28
307885,2022-05-28 06:20:00,404400,80,100,225.0,70.2,6,28
307984,2022-05-28 06:20:00,404885,80,0,73.0,71.4,6,28
307985,2022-05-28 06:20:00,404886,80,0,120.0,67.1,6,28
307988,2022-05-28 06:20:00,404889,80,0,120.0,64.9,6,28
307990,2022-05-28 06:20:00,404891,80,100,188.0,70.8,6,28
307991,2022-05-28 06:20:00,404892,80,100,208.0,70.6,6,28
307993,2022-05-28 06:20:00,404894,80,0,114.0,69.7,6,28
307995,2022-05-28 06:20:00,404896,80,0,99.0,59.6,6,28
307996,2022-05-28 06:20:00,404897,80,100,215.0,70.7,6,28
307997,2022-05-28 06:20:00,404898,80,0,243.0,66.6,6,28
307998,2022-05-28 06:20:00,404899,80,0,97.0,71.2,6,28
308000,2022-05-28 06:20:00,404906,80,0,231.0,65.7,6,28
308002,2022-05-28 06:20:00,404908,80,0,212.0,66.1,6,28
308004,2022-05-28 06:20:00,404910,80,20,187.0,66.0,6,28
308006,2022-05-28 06:20:00,404912,80,0,249.0,67.1,6,28
308008,2022-05-28 06:20:00,404914,80,0,226.0,65.3,6,28
308015,2022-05-28 06:20:00,404921,80,100,58.0,71.6,6,28
308017,2022-05-28 06:20:00,404923,80,0,157.0,69.4,6,28
309494,2022-05-28 06:20:00,420340,80,0,0.0,71.2,6,28
310557,2022-05-28 06:25:00,401546,80,0,207.0,67.1,6,28
311349,2022-05-28 06:25:00,402814,80,0,168.0,69.6,6,28
311350,2022-05-28 06:25:00,402815,80,0,168.0,69.6,6,28
311351,2022-05-28 06:25:00,402816,80,0,168.0,69.6,6,28
311352,2022-05-28 06:25:00,402817,80,0,140.0,68.7,6,28
311908,2022-05-28 06:25:00,404400,80,100,202.0,70.3,6,28
312007,2022-05-28 06:25:00,404885,80,0,90.0,71.0,6,28
312008,2022-05-28 06:25:00,404886,80,0,129.0,66.7,6,28
312011,2022-05-28 06:25:00,404889,80,0,120.0,64.4,6,28
312013,2022-05-28 06:25:00,404891,80,100,182.0,71.3,6,28
312014,2022-05-28 06:25:00,404892,80,100,205.0,70.5,6,28
312016,2022-05-28 06:25:00,404894,80,0,88.0,70.4,6,28
312018,2022-05-28 06:25:00,404896,80,0,124.0,59.5,6,28
312019,2022-05-28 06:25:00,404897,80,100,177.0,70.1,6,28
312020,2022-05-28 06:25:00,404898,80,0,224.0,66.5,6,28
312021,2022-05-28 06:25:00,404899,80,0,108.0,71.6,6,28
312023,2022-05-28 06:25:00,404906,80,0,202.0,66.2,6,28
312025,2022-05-28 06:25:00,404908,80,0,183.0,66.4,6,28
312027,2022-05-28 06:25:00,404910,80,20,184.0,65.9,6,28
312029,2022-05-28 06:25:00,404912,80,0,245.0,67.0,6,28
312031,2022-05-28 06:25:00,404914,80,0,209.0,65.4,6,28
312038,2022-05-28 06:25:00,404921,80,100,62.0,71.7,6,28
312040,2022-05-28 06:25:00,404923,80,0,168.0,69.6,6,28
313517,2022-05-28 06:25:00,420340,80,0,0.0,71.2,6,28
314580,2022-05-28 06:30:00,401546,80,0,223.0,67.5,6,28
315372,2022-05-28 06:30:00,402814,80,0,171.0,69.5,6,28
315373,2022-05-28 06:30:00,402815,80,0,171.0,69.5,6,28
315374,2022-05-28 06:30:00,402816,80,0,171.0,69.5,6,28
315375,2022-05-28 06:30:00,402817,80,0,141.0,68.5,6,28
315931,2022-05-28 06:30:00,404400,80,100,204.0,70.3,6,28
316030,2022-05-28 06:30:00,404885,80,0,69.0,71.0,6,28
316031,2022-05-28 06:30:00,404886,80,0,110.0,67.5,6,28
316034,2022-05-28 06:30:00,404889,80,0,115.0,64.3,6,28
316036,2022-05-28 06:30:00,404891,80,100,177.0,71.3,6,28
316037,2022-05-28 06:30:00,404892,80,100,196.0,70.9,6,28
316039,2022-05-28 06:30:00,404894,80,0,112.0,67.2,6,28
316041,2022-05-28 06:30:00,404896,80,0,95.0,59.8,6,28
316042,2022-05-28 06:30:00,404897,80,100,204.0,70.7,6,28
316043,2022-05-28 06:30:00,404898,80,0,256.0,67.1,6,28
316044,2022-05-28 06:30:00,404899,80,0,92.0,71.4,6,28
316046,2022-05-28 06:30:00,404906,80,0,226.0,66.1,6,28
316048,2022-05-28 06:30:00,404908,80,0,207.0,66.4,6,28
316050,2022-05-28 06:30:00,404910,80,20,166.0,66.2,6,28
316052,2022-05-28 06:30:00,404912,80,0,232.0,67.2,6,28
316054,2022-05-28 06:30:00,404914,80,0,240.0,66.2,6,28
316061,2022-05-28 06:30:00,404921,80,100,59.0,72.2,6,28
316063,2022-05-28 06:30:00,404923,80,0,171.0,69.5,6,28
317540,2022-05-28 06:30:00,420340,80,0,0.0,71.2,6,28
318603,2022-05-28 06:35:00,401546,80,0,241.0,67.7,6,28
319395,2022-05-28 06:35:00,402814,80,0,185.0,69.6,6,28
319396,2022-05-28 06:35:00,402815,80,0,185.0,69.6,6,28
319397,2022-05-28 06:35:00,402816,80,0,185.0,69.6,6,28
319398,2022-05-28 06:35:00,402817,80,0,158.0,68.7,6,28
319954,2022-05-28 06:35:00,404400,80,100,223.0,70.7,6,28
320053,2022-05-28 06:35:00,404885,80,0,86.0,71.4,6,28
320054,2022-05-28 06:35:00,404886,80,0,123.0,67.6,6,28
320057,2022-05-28 06:35:00,404889,80,0,115.0,64.3,6,28
320059,2022-05-28 06:35:00,404891,80,100,198.0,71.1,6,28
320060,2022-05-28 06:35:00,404892,80,100,213.0,70.5,6,28
320062,2022-05-28 06:35:00,404894,80,0,130.0,65.8,6,28
320064,2022-05-28 06:35:00,404896,80,0,112.0,60.1,6,28
320065,2022-05-28 06:35:00,404897,80,100,210.0,70.5,6,28
320066,2022-05-28 06:35:00,404898,80,0,268.0,67.1,6,28
320067,2022-05-28 06:35:00,404899,80,0,100.0,71.0,6,28
320069,2022-05-28 06:35:00,404906,80,0,239.0,65.9,6,28
320071,2022-05-28 06:35:00,404908,80,0,220.0,66.3,6,28
320073,2022-05-28 06:35:00,404910,80,20,190.0,65.9,6,28
320075,2022-05-28 06:35:00,404912,80,0,252.0,67.0,6,28
320077,2022-05-28 06:35:00,404914,80,0,252.0,66.1,6,28
320084,2022-05-28 06:35:00,404921,80,100,66.0,72.4,6,28
320086,2022-05-28 06:35:00,404923,80,0,185.0,69.6,6,28
321563,2022-05-28 06:35:00,420340,80,0,0.0,71.2,6,28
322626,2022-05-28 06:40:00,401546,80,0,256.0,67.6,6,28
323418,2022-05-28 06:40:00,402814,80,0,196.0,69.6,6,28
323419,2022-05-28 06:40:00,402815,80,0,196.0,69.6,6,28
323420,2022-05-28 06:40:00,402816,80,0,196.0,69.6,6,28
323421,2022-05-28 06:40:00,402817,80,0,167.0,68.4,6,28
323977,2022-05-28 06:40:00,404400,80,100,240.0,70.8,6,28
324076,2022-05-28 06:40:00,404885,80,0,109.0,71.0,6,28
324077,2022-05-28 06:40:00,404886,80,0,136.0,67.9,6,28
324080,2022-05-28 06:40:00,404889,80,0,120.0,64.3,6,28
324082,2022-05-28 06:40:00,404891,80,100,215.0,71.1,6,28
324083,2022-05-28 06:40:00,404892,80,100,230.0,69.9,6,28
324085,2022-05-28 06:40:00,404894,80,0,173.0,63.7,6,28
324087,2022-05-28 06:40:00,404896,80,0,129.0,60.0,6,28
324088,2022-05-28 06:40:00,404897,80,100,227.0,70.2,6,28
324089,2022-05-28 06:40:00,404898,80,0,280.0,66.3,6,28
324090,2022-05-28 06:40:00,404899,80,0,103.0,70.8,6,28
324092,2022-05-28 06:40:00,404906,80,0,261.0,65.8,6,28
324094,2022-05-28 06:40:00,404908,80,0,240.0,66.2,6,28
324096,2022-05-28 06:40:00,404910,80,20,189.0,65.4,6,28
324098,2022-05-28 06:40:00,404912,80,0,261.0,66.1,6,28
324100,2022-05-28 06:40:00,404914,80,0,252.0,65.0,6,28
324107,2022-05-28 06:40:00,404921,80,100,87.0,72.2,6,28
324109,2022-05-28 06:40:00,404923,80,0,196.0,69.6,6,28
325586,2022-05-28 06:40:00,420340,80,0,0.0,71.2,6,28
326649,2022-05-28 06:45:00,401546,80,0,262.0,66.8,6,28
327441,2022-05-28 06:45:00,402814,80,0,202.0,69.8,6,28
327442,2022-05-28 06:45:00,402815,80,0,202.0,69.8,6,28
327443,2022-05-28 06:45:00,402816,80,0,202.0,69.8,6,28
327444,2022-05-28 06:45:00,402817,80,0,169.0,68.5,6,28
328000,2022-05-28 06:45:00,404400,80,100,245.0,70.0,6,28
328099,2022-05-28 06:45:00,404885,80,0,98.0,71.4,6,28
328100,2022-05-28 06:45:00,404886,80,0,139.0,66.9,6,28
328103,2022-05-28 06:45:00,404889,80,0,129.0,64.1,6,28
328105,2022-05-28 06:45:00,404891,80,100,228.0,70.8,6,28
328106,2022-05-28 06:45:00,404892,80,100,249.0,69.3,6,28
328108,2022-05-28 06:45:00,404894,80,0,169.0,67.9,6,28
328110,2022-05-28 06:45:00,404896,80,0,133.0,60.0,6,28
328111,2022-05-28 06:45:00,404897,80,100,244.0,69.7,6,28
328112,2022-05-28 06:45:00,404898,80,0,304.0,66.4,6,28
328113,2022-05-28 06:45:00,404899,80,0,123.0,70.2,6,28
328115,2022-05-28 06:45:00,404906,80,0,262.0,65.2,6,28
328117,2022-05-28 06:45:00,404908,80,0,240.0,65.7,6,28
328119,2022-05-28 06:45:00,404910,80,20,202.0,65.0,6,28
328121,2022-05-28 06:45:00,404912,80,0,273.0,66.2,6,28
328123,2022-05-28 06:45:00,404914,80,0,286.0,65.3,6,28
328130,2022-05-28 06:45:00,404921,80,100,85.0,71.8,6,28
328132,2022-05-28 06:45:00,404923,80,0,202.0,69.8,6,28
329609,2022-05-28 06:45:00,420340,80,0,0.0,71.2,6,28
330672,2022-05-28 06:50:00,401546,80,0,314.0,66.1,6,28
331464,2022-05-28 06:50:00,402814,80,0,203.0,69.9,6,28
331465,2022-05-28 06:50:00,402815,80,0,203.0,69.9,6,28
331466,2022-05-28 06:50:00,402816,80,0,203.0,69.9,6,28
331467,2022-05-28 06:50:00,402817,80,0,170.0,69.0,6,28
332023,2022-05-28 06:50:00,404400,80,100,285.0,70.2,6,28
332122,2022-05-28 06:50:00,404885,80,0,94.0,71.3,6,28
332123,2022-05-28 06:50:00,404886,80,0,135.0,66.8,6,28
332126,2022-05-28 06:50:00,404889,80,0,122.0,64.2,6,28
332128,2022-05-28 06:50:00,404891,80,100,245.0,70.8,6,28
332129,2022-05-28 06:50:00,404892,80,100,277.0,69.6,6,28
332131,2022-05-28 06:50:00,404894,80,0,168.0,64.8,6,28
332133,2022-05-28 06:50:00,404896,80,0,127.0,59.3,6,28
332134,2022-05-28 06:50:00,404897,80,100,282.0,69.6,6,28
332135,2022-05-28 06:50:00,404898,80,0,327.0,66.1,6,28
332136,2022-05-28 06:50:00,404899,80,0,123.0,70.0,6,28
332138,2022-05-28 06:50:00,404906,80,0,285.0,65.0,6,28
332140,2022-05-28 06:50:00,404908,80,0,262.0,65.5,6,28
332142,2022-05-28 06:50:00,404910,80,20,215.0,65.2,6,28
332144,2022-05-28 06:50:00,404912,80,0,283.0,66.3,6,28
332146,2022-05-28 06:50:00,404914,80,0,306.0,64.8,6,28
332153,2022-05-28 06:50:00,404921,80,100,75.0,71.3,6,28
332155,2022-05-28 06:50:00,404923,80,0,203.0,69.9,6,28
333632,2022-05-28 06:50:00,420340,80,0,0.0,71.2,6,28
334695,2022-05-28 06:55:00,401546,80,0,249.0,67.1,6,28
335487,2022-05-28 06:55:00,402814,80,0,202.0,69.9,6,28
335488,2022-05-28 06:55:00,402815,80,0,202.0,69.9,6,28
335489,2022-05-28 06:55:00,402816,80,0,202.0,69.9,6,28
335490,2022-05-28 06:55:00,402817,80,0,163.0,68.6,6,28
