,Timestamp,StationID,Fwy,% Observed,Total Flow,Avg Speed,hour,day
290442,2022-05-16 06:00:00,401546,80,0,213.0,68.1,6,16
291234,2022-05-16 06:00:00,402814,80,0,174.0,68.3,6,16
291235,2022-05-16 06:00:00,402815,80,0,174.0,68.3,6,16
291236,2022-05-16 06:00:00,402816,80,0,174.0,68.3,6,16
291237,2022-05-16 06:00:00,402817,80,0,148.0,68.4,6,16
291793,2022-05-16 06:00:00,404400,80,100,187.0,71.1,6,16
291892,2022-05-16 06:00:00,404885,80,0,144.0,70.7,6,16
291893,2022-05-16 06:00:00,404886,80,0,107.0,66.6,6,16
291896,2022-05-16 06:00:00,404889,80,0,174.0,68.3,6,16
291898,2022-05-16 06:00:00,404891,80,100,158.0,71.0,6,16
291899,2022-05-16 06:00:00,404892,80,100,175.0,72.0,6,16
291901,2022-05-16 06:00:00,404894,80,0,228.0,68.4,6,16
291903,2022-05-16 06:00:00,404896,80,0,99.0,61.5,6,16
291904,2022-05-16 06:00:00,404897,80,100,180.0,71.4,6,16
291905,2022-05-16 06:00:00,404898,80,0,222.0,67.8,6,16
291906,2022-05-16 06:00:00,404899,80,0,170.0,70.4,6,16
291908,2022-05-16 06:00:00,404906,80,0,202.0,66.1,6,16
291910,2022-05-16 06:00:00,404908,80,0,183.0,66.4,6,16
291912,2022-05-16 06:00:00,404910,80,0,227.0,68.2,6,16
291914,2022-05-16 06:00:00,404912,80,100,175.0,71.8,6,16
291916,2022-05-16 06:00:00,404914,80,0,208.0,67.5,6,16
291923,2022-05-16 06:00:00,404921,80,80,55.0,68.5,6,16
291925,2022-05-16 06:00:00,404923,80,0,174.0,68.3,6,16
293402,2022-05-16 06:00:00,420340,80,0,159.0,71.6,6,16
294465,2022-05-16 06:05:00,401546,80,0,195.0,68.4,6,16
295257,2022-05-16 06:05:00,402814,80,0,185.0,67.8,6,16
295258,2022-05-16 06:05:00,402815,80,0,185.0,67.8,6,16
295259,2022-05-16 06:05:00,402816,80,0,185.0,67.8,6,16
295260,2022-05-16 06:05:00,402817,80,0,174.0,70.0,6,16
295816,2022-05-16 06:05:00,404400,80,100,182.0,71.0,6,16
295915,2022-05-16 06:05:00,404885,80,0,168.0,71.1,6,16
295916,2022-05-16 06:05:00,404886,80,0,123.0,66.1,6,16
295919,2022-05-16 06:05:00,404889,80,0,185.0,67.8,6,16
295921,2022-05-16 06:05:00,404891,80,100,148.0,70.8,6,16
295922,2022-05-16 06:05:00,404892,80,100,173.0,71.8,6,16
295924,2022-05-16 06:05:00,404894,80,0,228.0,67.9,6,16
295926,2022-05-16 06:05:00,404896,80,0,105.0,59.0,6,16
295927,2022-05-16 06:05:00,404897,80,100,169.0,71.9,6,16
295928,2022-05-16 06:05:00,404898,80,0,194.0,67.9,6,16
295929,2022-05-16 06:05:00,404899,80,0,183.0,69.8,6,16
295931,2022-05-16 06:05:00,404906,80,0,169.0,66.1,6,16
295933,2022-05-16 06:05:00,404908,80,0,151.0,66.3,6,16
295935,2022-05-16 06:05:00,404910,80,0,234.0,68.2,6,16
295937,2022-05-16 06:05:00,404912,80,100,168.0,70.1,6,16
295939,2022-05-16 06:05:00,404914,80,0,181.0,67.4,6,16
295946,2022-05-16 06:05:00,404921,80,80,74.0,68.4,6,16
295948,2022-05-16 06:05:00,404923,80,0,185.0,67.8,6,16
297425,2022-05-16 06:05:00,420340,80,0,191.0,71.7,6,16
298488,2022-05-16 06:10:00,401546,80,0,230.0,66.8,6,16
299280,2022-05-16 06:10:00,402814,80,0,200.0,67.6,6,16
299281,2022-05-16 06:10:00,402815,80,0,200.0,67.6,6,16
299282,2022-05-16 06:10:00,402816,80,0,200.0,67.6,6,16
299283,2022-05-16 06:10:00,402817,80,0,183.0,69.4,6,16
299839,2022-05-16 06:10:00,404400,80,100,240.0,70.6,6,16
299938,2022-05-16 06:10:00,404885,80,0,191.0,70.9,6,16
299939,2022-05-16 06:10:00,404886,80,0,158.0,66.7,6,16
299942,2022-05-16 06:10:00,404889,80,0,200.0,67.6,6,16
299944,2022-05-16 06:10:00,404891,80,100,204.0,71.3,6,16
299945,2022-05-16 06:10:00,404892,80,100,231.0,72.5,6,16
299947,2022-05-16 06:10:00,404894,80,0,283.0,68.2,6,16
299949,2022-05-16 06:10:00,404896,80,0,140.0,59.4,6,16
299950,2022-05-16 06:10:00,404897,80,100,261.0,72.3,6,16
299951,2022-05-16 06:10:00,404898,80,0,285.0,68.1,6,16
299952,2022-05-16 06:10:00,404899,80,0,216.0,70.3,6,16
299954,2022-05-16 06:10:00,404906,80,0,254.0,66.2,6,16
299956,2022-05-16 06:10:00,404908,80,0,234.0,66.6,6,16
299958,2022-05-16 06:10:00,404910,80,0,268.0,68.5,6,16
