,Unnamed: 0,Timestamp,StationID,Fwy,% Observed,Total Flow,Avg Speed,hour,day
0,290442,2022-06-16 06:00:00,401546,80,0,230.0,66.9,6,16
1,291234,2022-06-16 06:00:00,402814,80,0,189.0,68.4,6,16
2,291235,2022-06-16 06:00:00,402815,80,0,189.0,68.4,6,16
3,291236,2022-06-16 06:00:00,402816,80,0,189.0,68.4,6,16
4,291237,2022-06-16 06:00:00,402817,80,0,189.0,68.4,6,16
5,291793,2022-06-16 06:00:00,404400,80,100,213.0,69.3,6,16
6,291892,2022-06-16 06:00:00,404885,80,0,189.0,68.4,6,16
7,291893,2022-06-16 06:00:00,404886,80,0,125.0,65.6,6,16
8,291896,2022-06-16 06:00:00,404889,80,0,149.0,36.8,6,16
9,291898,2022-06-16 06:00:00,404891,80,100,187.0,70.8,6,16
10,291899,2022-06-16 06:00:00,404892,80,100,199.0,70.5,6,16
11,291901,2022-06-16 06:00:00,404894,80,0,189.0,68.4,6,16
12,291903,2022-06-16 06:00:00,404896,80,0,114.0,58.2,6,16
13,291904,2022-06-16 06:00:00,404897,80,100,206.0,70.4,6,16
14,291905,2022-06-16 06:00:00,404898,80,0,238.0,66.8,6,16
15,291906,2022-06-16 06:00:00,404899,80,0,189.0,68.4,6,16
16,291908,2022-06-16 06:00:00,404906,80,0,212.0,65.9,6,16
17,291910,2022-06-16 06:00:00,404908,80,0,192.0,66.2,6,16
18,291912,2022-06-16 06:00:00,404910,80,20,179.0,63.3,6,16
19,291914,2022-06-16 06:00:00,404912,80,0,228.0,66.4,6,16
20,291916,2022-06-16 06:00:00,404914,80,0,223.0,66.1,6,16
21,291923,2022-06-16 06:00:00,404921,80,100,76.0,70.4,6,16
22,291925,2022-06-16 06:00:00,404923,80,0,189.0,68.4,6,16
23,293402,2022-06-16 06:00:00,420340,80,0,536.0,67.6,6,16
24,294465,2022-06-16 06:05:00,401546,80,0,193.0,66.9,6,16
25,295257,2022-06-16 06:05:00,402814,80,0,200.0,67.7,6,16
26,295258,2022-06-16 06:05:00,402815,80,0,200.0,67.7,6,16
27,295259,2022-06-16 06:05:00,402816,80,0,200.0,67.7,6,16
28,295260,2022-06-16 06:05:00,402817,80,0,200.0,67.7,6,16
29,295816,2022-06-16 06:05:00,404400,80,100,186.0,69.9,6,16
30,295915,2022-06-16 06:05:00,404885,80,0,200.0,67.7,6,16
31,295916,2022-06-16 06:05:00,404886,80,0,133.0,66.8,6,16
32,295919,2022-06-16 06:05:00,404889,80,0,207.0,29.8,6,16
33,295921,2022-06-16 06:05:00,404891,80,100,155.0,71.3,6,16
34,295922,2022-06-16 06:05:00,404892,80,100,181.0,70.4,6,16
35,295924,2022-06-16 06:05:00,404894,80,0,200.0,67.7,6,16
36,295926,2022-06-16 06:05:00,404896,80,0,118.0,58.7,6,16
37,295927,2022-06-16 06:05:00,404897,80,100,186.0,70.7,6,16
38,295928,2022-06-16 06:05:00,404898,80,0,225.0,67.2,6,16
39,295929,2022-06-16 06:05:00,404899,80,0,200.0,67.7,6,16
40,295931,2022-06-16 06:05:00,404906,80,0,182.0,66.0,6,16
41,295933,2022-06-16 06:05:00,404908,80,0,165.0,66.2,6,16
42,295935,2022-06-16 06:05:00,404910,80,20,195.0,58.8,6,16
43,295937,2022-06-16 06:05:00,404912,80,0,226.0,67.2,6,16
44,295939,2022-06-16 06:05:00,404914,80,0,200.0,66.1,6,16
45,295946,2022-06-16 06:05:00,404921,80,100,74.0,71.3,6,16
46,295948,2022-06-16 06:05:00,404923,80,0,200.0,67.7,6,16
47,297425,2022-06-16 06:05:00,420340,80,0,538.0,66.2,6,16
48,298488,2022-06-16 06:10:00,401546,80,0,256.0,66.2,6,16
49,299280,2022-06-16 06:10:00,402814,80,0,219.0,67.4,6,16
50,299281,2022-06-16 06:10:00,402815,80,0,219.0,67.4,6,16
51,299282,2022-06-16 06:10:00,402816,80,0,219.0,67.4,6,16
52,299283,2022-06-16 06:10:00,402817,80,0,219.0,67.4,6,16
53,299839,2022-06-16 06:10:00,404400,80,100,256.0,70.7,6,16
54,299938,2022-06-16 06:10:00,404885,80,0,219.0,67.4,6,16
55,299939,2022-06-16 06:10:00,404886,80,0,144.0,67.0,6,16
56,299942,2022-06-16 06:10:00,404889,80,0,145.0,25.7,6,16
57,299944,2022-06-16 06:10:00,404891,80,100,245.0,71.8,6,16
58,299945,2022-06-16 06:10:00,404892,80,100,268.0,71.3,6,16
59,299947,2022-06-16 06:10:00,404894,80,0,219.0,67.4,6,16
60,299949,2022-06-16 06:10:00,404896,80,0,139.0,59.8,6,16
61,299950,2022-06-16 06:10:00,404897,80,100,265.0,71.4,6,16
62,299951,2022-06-16 06:10:00,404898,80,0,309.0,67.2,6,16
63,299952,2022-06-16 06:10:00,404899,80,0,219.0,67.4,6,16
