,Unnamed: 0,Timestamp,StationID,Fwy,% Observed,Total Flow,Avg Speed,hour,day
0,290442,2022-06-23 06:00:00,401546,80,0,193.0,68.5,6,23
1,291234,2022-06-23 06:00:00,402814,80,0,189.0,68.4,6,23
2,291235,2022-06-23 06:00:00,402815,80,0,189.0,68.4,6,23
3,291236,2022-06-23 06:00:00,402816,80,0,189.0,68.4,6,23
4,291237,2022-06-23 06:00:00,402817,80,0,189.0,68.4,6,23
5,291793,2022-06-23 06:00:00,404400,80,100,165.0,71.6,6,23
6,291892,2022-06-23 06:00:00,404885,80,0,189.0,68.4,6,23
7,291893,2022-06-23 06:00:00,404886,80,0,115.0,67.2,6,23
8,291896,2022-06-23 06:00:00,404889,80,0,189.0,68.4,6,23
9,291898,2022-06-23 06:00:00,404891,80,100,148.0,70.9,6,23
10,291899,2022-06-23 06:00:00,404892,80,100,169.0,71.1,6,23
11,291901,2022-06-23 06:00:00,404894,80,0,73.0,70.6,6,23
12,291903,2022-06-23 06:00:00,404896,80,0,97.0,58.8,6,23
13,291904,2022-06-23 06:00:00,404897,80,100,158.0,71.5,6,23
14,291905,2022-06-23 06:00:00,404898,80,0,228.0,67.7,6,23
15,291906,2022-06-23 06:00:00,404899,80,0,189.0,68.4,6,23
16,291908,2022-06-23 06:00:00,404906,80,0,202.0,66.2,6,23
17,291910,2022-06-23 06:00:00,404908,80,0,183.0,66.4,6,23
18,291912,2022-06-23 06:00:00,404910,80,0,224.0,67.5,6,23
19,291914,2022-06-23 06:00:00,404912,80,20,145.0,69.4,6,23
20,291916,2022-06-23 06:00:00,404914,80,0,214.0,67.0,6,23
21,291923,2022-06-23 06:00:00,404921,80,100,58.0,72.1,6,23
22,291925,2022-06-23 06:00:00,404923,80,0,189.0,68.4,6,23
23,293402,2022-06-23 06:00:00,420340,80,0,536.0,67.6,6,23
24,294465,2022-06-23 06:05:00,401546,80,0,223.0,68.0,6,23
25,295257,2022-06-23 06:05:00,402814,80,0,200.0,67.7,6,23
26,295258,2022-06-23 06:05:00,402815,80,0,200.0,67.7,6,23
27,295259,2022-06-23 06:05:00,402816,80,0,200.0,67.7,6,23
28,295260,2022-06-23 06:05:00,402817,80,0,200.0,67.7,6,23
29,295816,2022-06-23 06:05:00,404400,80,100,217.0,71.4,6,23
30,295915,2022-06-23 06:05:00,404885,80,0,200.0,67.7,6,23
31,295916,2022-06-23 06:05:00,404886,80,0,110.0,66.6,6,23
32,295919,2022-06-23 06:05:00,404889,80,0,200.0,67.7,6,23
33,295921,2022-06-23 06:05:00,404891,80,100,195.0,71.0,6,23
34,295922,2022-06-23 06:05:00,404892,80,100,207.0,70.8,6,23
35,295924,2022-06-23 06:05:00,404894,80,0,78.0,69.4,6,23
36,295926,2022-06-23 06:05:00,404896,80,0,92.0,59.0,6,23
37,295927,2022-06-23 06:05:00,404897,80,100,214.0,71.9,6,23
38,295928,2022-06-23 06:05:00,404898,80,0,273.0,67.9,6,23
39,295929,2022-06-23 06:05:00,404899,80,0,200.0,67.7,6,23
40,295931,2022-06-23 06:05:00,404906,80,0,251.0,66.1,6,23
41,295933,2022-06-23 06:05:00,404908,80,0,229.0,66.4,6,23
42,295935,2022-06-23 06:05:00,404910,80,0,246.0,66.6,6,23
43,295937,2022-06-23 06:05:00,404912,80,20,107.0,67.5,6,23
44,295939,2022-06-23 06:05:00,404914,80,0,257.0,67.5,6,23
45,295946,2022-06-23 06:05:00,404921,80,100,58.0,72.3,6,23
46,295948,2022-06-23 06:05:00,404923,80,0,200.0,67.7,6,23
47,297425,2022-06-23 06:05:00,420340,80,0,538.0,66.2,6,23
48,298488,2022-06-23 06:10:00,401546,80,0,234.0,67.4,6,23
49,299280,2022-06-23 06:10:00,402814,80,0,219.0,67.4,6,23
50,299281,2022-06-23 06:10:00,402815,80,0,219.0,67.4,6,23
51,299282,2022-06-23 06:10:00,402816,80,0,219.0,67.4,6,23
52,299283,2022-06-23 06:10:00,402817,80,0,219.0,67.4,6,23
53,299839,2022-06-23 06:10:00,404400,80,100,229.0,71.3,6,23
54,299938,2022-06-23 06:10:00,404885,80,0,219.0,67.4,6,23
55,299939,2022-06-23 06:10:00,404886,80,0,134.0,66.6,6,23
56,299942,2022-06-23 06:10:00,404889,80,0,219.0,67.4,6,23
57,299944,2022-06-23 06:10:00,404891,80,100,187.0,71.2,6,23
58,299945,2022-06-23 06:10:00,404892,80,100,213.0,71.3,6,23
59,299947,2022-06-23 06:10:00,404894,80,0,151.0,72.0,6,23
60,299949,2022-06-23 06:10:00,404896,80,0,125.0,59.2,6,23
61,299950,2022-06-23 06:10:00,404897,80,100,207.0,70.9,6,23
