,Timestamp,StationID,Fwy,% Observed,Total Flow,Avg Speed,hour,day
289362,2022-03-10 06:00:00,401546,80,80,215.0,68.9,6,10
290154,2022-03-10 06:00:00,402814,80,0,189.0,68.4,6,10
290155,2022-03-10 06:00:00,402815,80,0,166.0,68.3,6,10
290156,2022-03-10 06:00:00,402816,80,0,189.0,68.4,6,10
290157,2022-03-10 06:00:00,402817,80,20,196.0,67.5,6,10
290713,2022-03-10 06:00:00,404400,80,100,205.0,69.5,6,10
290812,2022-03-10 06:00:00,404885,80,100,168.0,70.9,6,10
290813,2022-03-10 06:00:00,404886,80,0,137.0,66.1,6,10
290816,2022-03-10 06:00:00,404889,80,0,189.0,68.4,6,10
290818,2022-03-10 06:00:00,404891,80,100,166.0,70.7,6,10
290819,2022-03-10 06:00:00,404892,80,100,243.0,61.4,6,10
290821,2022-03-10 06:00:00,404894,80,100,275.0,58.2,6,10
290823,2022-03-10 06:00:00,404896,80,0,127.0,59.5,6,10
290824,2022-03-10 06:00:00,404897,80,100,204.0,70.4,6,10
290825,2022-03-10 06:00:00,404898,80,100,206.0,70.5,6,10
290826,2022-03-10 06:00:00,404899,80,100,202.0,70.5,6,10
290828,2022-03-10 06:00:00,404906,80,0,204.0,65.5,6,10
290830,2022-03-10 06:00:00,404908,80,0,177.0,65.7,6,10
290832,2022-03-10 06:00:00,404910,80,0,256.0,60.5,6,10
290834,2022-03-10 06:00:00,404912,80,100,201.0,69.1,6,10
290836,2022-03-10 06:00:00,404914,80,0,223.0,65.6,6,10
290843,2022-03-10 06:00:00,404921,80,80,89.0,69.1,6,10
290845,2022-03-10 06:00:00,404923,80,0,203.0,61.3,6,10
292324,2022-03-10 06:00:00,420340,80,100,167.0,71.1,6,10
293370,2022-03-10 06:05:00,401546,80,80,179.0,66.9,6,10
294162,2022-03-10 06:05:00,402814,80,0,200.0,67.7,6,10
294163,2022-03-10 06:05:00,402815,80,0,181.0,67.9,6,10
294164,2022-03-10 06:05:00,402816,80,0,200.0,67.7,6,10
294165,2022-03-10 06:05:00,402817,80,20,223.0,67.3,6,10
294721,2022-03-10 06:05:00,404400,80,100,189.0,69.2,6,10
294820,2022-03-10 06:05:00,404885,80,100,152.0,70.8,6,10
294821,2022-03-10 06:05:00,404886,80,0,136.0,67.0,6,10
294824,2022-03-10 06:05:00,404889,80,0,200.0,67.7,6,10
294826,2022-03-10 06:05:00,404891,80,100,158.0,70.9,6,10
294827,2022-03-10 06:05:00,404892,80,100,198.0,62.9,6,10
294829,2022-03-10 06:05:00,404894,80,100,286.0,63.8,6,10
294831,2022-03-10 06:05:00,404896,80,0,135.0,59.9,6,10
294832,2022-03-10 06:05:00,404897,80,100,185.0,70.5,6,10
294833,2022-03-10 06:05:00,404898,80,100,182.0,70.1,6,10
294834,2022-03-10 06:05:00,404899,80,100,178.0,70.1,6,10
294836,2022-03-10 06:05:00,404906,80,0,218.0,65.9,6,10
294838,2022-03-10 06:05:00,404908,80,0,188.0,66.1,6,10
294840,2022-03-10 06:05:00,404910,80,0,234.0,61.4,6,10
294842,2022-03-10 06:05:00,404912,80,100,182.0,69.1,6,10
294844,2022-03-10 06:05:00,404914,80,0,225.0,65.2,6,10
294851,2022-03-10 06:05:00,404921,80,80,89.0,69.1,6,10
294853,2022-03-10 06:05:00,404923,80,0,211.0,61.5,6,10
296332,2022-03-10 06:05:00,420340,80,100,204.0,70.3,6,10
297378,2022-03-10 06:10:00,401546,80,80,257.0,64.3,6,10
