,Timestamp,StationID,Fwy,% Observed,Total Flow,Avg Speed,hour,day
290442,2022-03-26 06:00:00,401546,80,80,158.0,71.3,6,26
291234,2022-03-26 06:00:00,402814,80,0,121.0,69.3,6,26
291235,2022-03-26 06:00:00,402815,80,0,121.0,69.3,6,26
291236,2022-03-26 06:00:00,402816,80,0,121.0,69.3,6,26
291237,2022-03-26 06:00:00,402817,80,20,106.0,69.0,6,26
291793,2022-03-26 06:00:00,404400,80,100,140.0,71.0,6,26
291892,2022-03-26 06:00:00,404885,80,100,129.0,70.9,6,26
291893,2022-03-26 06:00:00,404886,80,0,111.0,66.5,6,26
291896,2022-03-26 06:00:00,404889,80,0,115.0,65.9,6,26
291898,2022-03-26 06:00:00,404891,80,100,128.0,70.9,6,26
291899,2022-03-26 06:00:00,404892,80,100,139.0,70.7,6,26
291901,2022-03-26 06:00:00,404894,80,100,225.0,62.4,6,26
291903,2022-03-26 06:00:00,404896,80,0,86.0,58.9,6,26
291904,2022-03-26 06:00:00,404897,80,100,148.0,70.7,6,26
291905,2022-03-26 06:00:00,404898,80,100,135.0,70.7,6,26
291906,2022-03-26 06:00:00,404899,80,100,135.0,71.2,6,26
291908,2022-03-26 06:00:00,404906,80,0,180.0,65.9,6,26
291910,2022-03-26 06:00:00,404908,80,0,139.0,66.0,6,26
291912,2022-03-26 06:00:00,404910,80,20,136.0,66.2,6,26
291914,2022-03-26 06:00:00,404912,80,100,132.0,70.7,6,26
291916,2022-03-26 06:00:00,404914,80,0,199.0,65.1,6,26
291923,2022-03-26 06:00:00,404921,80,80,65.0,68.1,6,26
291925,2022-03-26 06:00:00,404923,80,0,169.0,61.5,6,26
293402,2022-03-26 06:00:00,420340,80,0,123.0,71.4,6,26
294465,2022-03-26 06:05:00,401546,80,80,181.0,69.3,6,26
295257,2022-03-26 06:05:00,402814,80,0,127.0,69.1,6,26
295258,2022-03-26 06:05:00,402815,80,0,127.0,69.1,6,26
295259,2022-03-26 06:05:00,402816,80,0,127.0,69.1,6,26
295260,2022-03-26 06:05:00,402817,80,20,111.0,68.7,6,26
295816,2022-03-26 06:05:00,404400,80,100,167.0,69.2,6,26
295915,2022-03-26 06:05:00,404885,80,100,155.0,70.8,6,26
295916,2022-03-26 06:05:00,404886,80,0,119.0,67.4,6,26
295919,2022-03-26 06:05:00,404889,80,0,122.0,65.4,6,26
295921,2022-03-26 06:05:00,404891,80,100,154.0,70.8,6,26
295922,2022-03-26 06:05:00,404892,80,100,130.0,70.3,6,26
295924,2022-03-26 06:05:00,404894,80,100,200.0,60.5,6,26
295926,2022-03-26 06:05:00,404896,80,0,93.0,59.5,6,26
295927,2022-03-26 06:05:00,404897,80,100,161.0,70.5,6,26
295928,2022-03-26 06:05:00,404898,80,100,170.0,69.9,6,26
295929,2022-03-26 06:05:00,404899,80,100,163.0,71.2,6,26
295931,2022-03-26 06:05:00,404906,80,0,231.0,66.1,6,26
295933,2022-03-26 06:05:00,404908,80,0,193.0,66.3,6,26
295935,2022-03-26 06:05:00,404910,80,20,137.0,66.0,6,26
295937,2022-03-26 06:05:00,404912,80,100,160.0,70.5,6,26
295939,2022-03-26 06:05:00,404914,80,0,231.0,64.6,6,26
295946,2022-03-26 06:05:00,404921,80,80,71.0,68.1,6,26
295948,2022-03-26 06:05:00,404923,80,0,226.0,61.4,6,26
297425,2022-03-26 06:05:00,420340,80,0,140.0,71.5,6,26
298488,2022-03-26 06:10:00,401546,80,80,177.0,68.3,6,26
299280,2022-03-26 06:10:00,402814,80,0,138.0,69.2,6,26
299281,2022-03-26 06:10:00,402815,80,0,138.0,69.2,6,26
299282,2022-03-26 06:10:00,402816,80,0,138.0,69.2,6,26
299283,2022-03-26 06:10:00,402817,80,20,126.0,69.1,6,26
299839,2022-03-26 06:10:00,404400,80,100,169.0,70.3,6,26
299938,2022-03-26 06:10:00,404885,80,100,144.0,71.2,6,26
299939,2022-03-26 06:10:00,404886,80,0,124.0,66.6,6,26
299942,2022-03-26 06:10:00,404889,80,0,120.0,64.7,6,26
299944,2022-03-26 06:10:00,404891,80,100,141.0,70.9,6,26
299945,2022-03-26 06:10:00,404892,80,100,152.0,70.0,6,26
299947,2022-03-26 06:10:00,404894,80,100,239.0,59.7,6,26
299949,2022-03-26 06:10:00,404896,80,0,96.0,59.2,6,26
299950,2022-03-26 06:10:00,404897,80,100,168.0,70.8,6,26
299951,2022-03-26 06:10:00,404898,80,100,167.0,70.5,6,26
299952,2022-03-26 06:10:00,404899,80,100,161.0,70.4,6,26
299954,2022-03-26 06:10:00,404906,80,0,196.0,66.1,6,26
299956,2022-03-26 06:10:00,404908,80,0,162.0,66.2,6,26
299958,2022-03-26 06:10:00,404910,80,20,153.0,65.8,6,26
299960,2022-03-26 06:10:00,404912,80,100,167.0,71.1,6,26
299962,2022-03-26 06:10:00,404914,80,0,214.0,64.9,6,26
299969,2022-03-26 06:10:00,404921,80,80,63.0,67.3,6,26
299971,2022-03-26 06:10:00,404923,80,0,196.0,61.4,6,26
301448,2022-03-26 06:10:00,420340,80,0,172.0,71.2,6,26
302511,2022-03-26 06:15:00,401546,80,80,185.0,69.0,6,26
303303,2022-03-26 06:15:00,402814,80,0,149.0,69.3,6,26
303304,2022-03-26 06:15:00,402815,80,0,149.0,69.3,6,26
303305,2022-03-26 06:15:00,402816,80,0,149.0,69.3,6,26
303306,2022-03-26 06:15:00,402817,80,20,127.0,68.6,6,26
303862,2022-03-26 06:15:00,404400,80,100,165.0,69.8,6,26
303961,2022-03-26 06:15:00,404885,80,100,138.0,71.2,6,26
