,Timestamp,StationID,Fwy,% Observed,Total Flow,Avg Speed,hour,day
289362,2022-03-24 06:00:00,401546,80,80,181.0,69.7,6,24
290154,2022-03-24 06:00:00,402814,80,0,189.0,68.4,6,24
290155,2022-03-24 06:00:00,402815,80,0,189.0,68.4,6,24
290156,2022-03-24 06:00:00,402816,80,0,189.0,68.4,6,24
290157,2022-03-24 06:00:00,402817,80,20,164.0,67.7,6,24
290713,2022-03-24 06:00:00,404400,80,100,192.0,71.8,6,24
290812,2022-03-24 06:00:00,404885,80,100,150.0,70.9,6,24
290813,2022-03-24 06:00:00,404886,80,0,108.0,66.8,6,24
290816,2022-03-24 06:00:00,404889,80,0,138.0,64.6,6,24
290818,2022-03-24 06:00:00,404891,80,100,140.0,71.2,6,24
290819,2022-03-24 06:00:00,404892,80,100,170.0,71.5,6,24
290821,2022-03-24 06:00:00,404894,80,100,272.0,57.4,6,24
290823,2022-03-24 06:00:00,404896,80,0,88.0,58.3,6,24
290824,2022-03-24 06:00:00,404897,80,100,176.0,70.7,6,24
290825,2022-03-24 06:00:00,404898,80,100,182.0,71.0,6,24
290826,2022-03-24 06:00:00,404899,80,100,178.0,69.8,6,24
290828,2022-03-24 06:00:00,404906,80,0,208.0,65.8,6,24
290830,2022-03-24 06:00:00,404908,80,0,160.0,66.0,6,24
290832,2022-03-24 06:00:00,404910,80,20,171.0,66.8,6,24
290834,2022-03-24 06:00:00,404912,80,100,175.0,71.4,6,24
290836,2022-03-24 06:00:00,404914,80,0,227.0,65.8,6,24
290843,2022-03-24 06:00:00,404921,80,100,57.0,72.2,6,24
290845,2022-03-24 06:00:00,404923,80,0,200.0,61.3,6,24
292324,2022-03-24 06:00:00,420340,80,0,166.0,70.9,6,24
293370,2022-03-24 06:05:00,401546,80,80,165.0,68.3,6,24
294162,2022-03-24 06:05:00,402814,80,0,200.0,67.7,6,24
294163,2022-03-24 06:05:00,402815,80,0,200.0,67.7,6,24
294164,2022-03-24 06:05:00,402816,80,0,200.0,67.7,6,24
294165,2022-03-24 06:05:00,402817,80,20,178.0,67.5,6,24
294721,2022-03-24 06:05:00,404400,80,100,186.0,71.9,6,24
294820,2022-03-24 06:05:00,404885,80,100,161.0,70.6,6,24
294821,2022-03-24 06:05:00,404886,80,0,130.0,65.8,6,24
294824,2022-03-24 06:05:00,404889,80,0,120.0,64.5,6,24
294826,2022-03-24 06:05:00,404891,80,100,157.0,70.6,6,24
294827,2022-03-24 06:05:00,404892,80,100,189.0,71.2,6,24
294829,2022-03-24 06:05:00,404894,80,100,217.0,64.9,6,24
294831,2022-03-24 06:05:00,404896,80,0,124.0,58.7,6,24
294832,2022-03-24 06:05:00,404897,80,100,184.0,71.0,6,24
294833,2022-03-24 06:05:00,404898,80,100,182.0,71.0,6,24
294834,2022-03-24 06:05:00,404899,80,100,168.0,70.0,6,24
294836,2022-03-24 06:05:00,404906,80,0,219.0,65.9,6,24
294838,2022-03-24 06:05:00,404908,80,0,172.0,66.2,6,24
294840,2022-03-24 06:05:00,404910,80,20,172.0,66.7,6,24
294842,2022-03-24 06:05:00,404912,80,100,184.0,70.7,6,24
294844,2022-03-24 06:05:00,404914,80,0,242.0,65.7,6,24
294851,2022-03-24 06:05:00,404921,80,100,66.0,69.7,6,24
294853,2022-03-24 06:05:00,404923,80,0,210.0,61.7,6,24
296332,2022-03-24 06:05:00,420340,80,0,199.0,71.2,6,24
297378,2022-03-24 06:10:00,401546,80,80,214.0,67.5,6,24
298170,2022-03-24 06:10:00,402814,80,0,219.0,67.4,6,24
298171,2022-03-24 06:10:00,402815,80,0,219.0,67.4,6,24
298172,2022-03-24 06:10:00,402816,80,0,219.0,67.4,6,24
298173,2022-03-24 06:10:00,402817,80,20,208.0,66.4,6,24
298729,2022-03-24 06:10:00,404400,80,100,233.0,71.3,6,24
298828,2022-03-24 06:10:00,404885,80,100,211.0,71.5,6,24
298829,2022-03-24 06:10:00,404886,80,0,145.0,66.3,6,24
298832,2022-03-24 06:10:00,404889,80,0,126.0,64.9,6,24
298834,2022-03-24 06:10:00,404891,80,100,216.0,71.2,6,24
298835,2022-03-24 06:10:00,404892,80,100,232.0,71.2,6,24
298837,2022-03-24 06:10:00,404894,80,100,253.0,67.1,6,24
298839,2022-03-24 06:10:00,404896,80,0,142.0,59.1,6,24
298840,2022-03-24 06:10:00,404897,80,100,224.0,71.3,6,24
298841,2022-03-24 06:10:00,404898,80,100,234.0,70.8,6,24
298842,2022-03-24 06:10:00,404899,80,100,227.0,70.0,6,24
298844,2022-03-24 06:10:00,404906,80,0,280.0,66.0,6,24
298846,2022-03-24 06:10:00,404908,80,0,254.0,66.4,6,24
298848,2022-03-24 06:10:00,404910,80,20,193.0,65.9,6,24
298850,2022-03-24 06:10:00,404912,80,100,219.0,69.6,6,24
298852,2022-03-24 06:10:00,404914,80,0,286.0,65.0,6,24
298859,2022-03-24 06:10:00,404921,80,100,86.0,70.3,6,24
298861,2022-03-24 06:10:00,404923,80,0,271.0,61.8,6,24
300340,2022-03-24 06:10:00,420340,80,0,222.0,70.4,6,24
301386,2022-03-24 06:15:00,401546,80,80,283.0,65.5,6,24
302178,2022-03-24 06:15:00,402814,80,0,236.0,67.3,6,24
302179,2022-03-24 06:15:00,402815,80,0,236.0,67.3,6,24
302180,2022-03-24 06:15:00,402816,80,0,236.0,67.3,6,24
302181,2022-03-24 06:15:00,402817,80,20,210.0,65.9,6,24
302737,2022-03-24 06:15:00,404400,80,100,287.0,69.5,6,24
302836,2022-03-24 06:15:00,404885,80,100,247.0,70.6,6,24
302837,2022-03-24 06:15:00,404886,80,0,151.0,65.5,6,24
302840,2022-03-24 06:15:00,404889,80,0,122.0,65.7,6,24
302842,2022-03-24 06:15:00,404891,80,100,246.0,70.5,6,24
302843,2022-03-24 06:15:00,404892,80,100,285.0,70.3,6,24
302845,2022-03-24 06:15:00,404894,80,100,341.0,67.7,6,24
302847,2022-03-24 06:15:00,404896,80,0,147.0,59.2,6,24
302848,2022-03-24 06:15:00,404897,80,100,276.0,69.9,6,24
302849,2022-03-24 06:15:00,404898,80,100,282.0,69.3,6,24
302850,2022-03-24 06:15:00,404899,80,100,279.0,68.7,6,24
302852,2022-03-24 06:15:00,404906,80,0,285.0,65.3,6,24
302854,2022-03-24 06:15:00,404908,80,0,258.0,65.9,6,24
302856,2022-03-24 06:15:00,404910,80,20,224.0,66.1,6,24
302858,2022-03-24 06:15:00,404912,80,100,278.0,69.7,6,24
302860,2022-03-24 06:15:00,404914,80,0,345.0,64.8,6,24
302867,2022-03-24 06:15:00,404921,80,100,102.0,69.8,6,24
302869,2022-03-24 06:15:00,404923,80,0,288.0,60.7,6,24
304348,2022-03-24 06:15:00,420340,80,0,238.0,69.9,6,24
305394,2022-03-24 06:20:00,401546,80,80,298.0,66.3,6,24
306186,2022-03-24 06:20:00,402814,80,0,249.0,67.3,6,24
306187,2022-03-24 06:20:00,402815,80,0,249.0,67.3,6,24
306188,2022-03-24 06:20:00,402816,80,0,249.0,67.3,6,24
306189,2022-03-24 06:20:00,402817,80,20,225.0,65.1,6,24
306745,2022-03-24 06:20:00,404400,80,100,272.0,69.2,6,24
306844,2022-03-24 06:20:00,404885,80,100,206.0,71.1,6,24
306845,2022-03-24 06:20:00,404886,80,0,130.0,66.7,6,24
306848,2022-03-24 06:20:00,404889,80,0,115.0,65.5,6,24
306850,2022-03-24 06:20:00,404891,80,100,207.0,70.8,6,24
306851,2022-03-24 06:20:00,404892,80,100,252.0,70.2,6,24
306853,2022-03-24 06:20:00,404894,80,100,290.0,67.8,6,24
306855,2022-03-24 06:20:00,404896,80,0,118.0,59.0,6,24
306856,2022-03-24 06:20:00,404897,80,100,267.0,69.7,6,24
306857,2022-03-24 06:20:00,404898,80,100,285.0,69.5,6,24
306858,2022-03-24 06:20:00,404899,80,100,275.0,69.2,6,24
306860,2022-03-24 06:20:00,404906,80,0,264.0,65.8,6,24
306862,2022-03-24 06:20:00,404908,80,0,226.0,66.2,6,24
306864,2022-03-24 06:20:00,404910,80,20,215.0,66.0,6,24
306866,2022-03-24 06:20:00,404912,80,100,264.0,70.6,6,24
306868,2022-03-24 06:20:00,404914,80,0,325.0,66.0,6,24
306875,2022-03-24 06:20:00,404921,80,100,76.0,70.0,6,24
306877,2022-03-24 06:20:00,404923,80,0,254.0,61.4,6,24
308356,2022-03-24 06:20:00,420340,80,0,233.0,70.7,6,24
309402,2022-03-24 06:25:00,401546,80,80,296.0,66.3,6,24
310194,2022-03-24 06:25:00,402814,80,0,264.0,67.3,6,24
310195,2022-03-24 06:25:00,402815,80,0,264.0,67.3,6,24
310196,2022-03-24 06:25:00,402816,80,0,264.0,67.3,6,24
310197,2022-03-24 06:25:00,402817,80,20,238.0,66.7,6,24
310753,2022-03-24 06:25:00,404400,80,100,269.0,69.3,6,24
310852,2022-03-24 06:25:00,404885,80,100,252.0,70.6,6,24
310853,2022-03-24 06:25:00,404886,80,0,160.0,66.2,6,24
310856,2022-03-24 06:25:00,404889,80,0,122.0,66.1,6,24
310858,2022-03-24 06:25:00,404891,80,100,241.0,70.6,6,24
310859,2022-03-24 06:25:00,404892,80,100,276.0,70.3,6,24
310861,2022-03-24 06:25:00,404894,80,100,329.0,68.6,6,24
310863,2022-03-24 06:25:00,404896,80,0,159.0,59.5,6,24
310864,2022-03-24 06:25:00,404897,80,100,274.0,69.3,6,24
310865,2022-03-24 06:25:00,404898,80,100,281.0,69.7,6,24
310866,2022-03-24 06:25:00,404899,80,100,268.0,68.4,6,24
310868,2022-03-24 06:25:00,404906,80,0,310.0,65.5,6,24
310870,2022-03-24 06:25:00,404908,80,0,269.0,66.2,6,24
310872,2022-03-24 06:25:00,404910,80,20,223.0,66.3,6,24
310874,2022-03-24 06:25:00,404912,80,100,278.0,70.1,6,24
310876,2022-03-24 06:25:00,404914,80,0,329.0,66.0,6,24
310883,2022-03-24 06:25:00,404921,80,100,100.0,70.0,6,24
310885,2022-03-24 06:25:00,404923,80,0,307.0,61.0,6,24
312364,2022-03-24 06:25:00,420340,80,0,243.0,70.7,6,24
313410,2022-03-24 06:30:00,401546,80,80,300.0,67.1,6,24
314202,2022-03-24 06:30:00,402814,80,0,277.0,67.3,6,24
314203,2022-03-24 06:30:00,402815,80,0,277.0,67.3,6,24
314204,2022-03-24 06:30:00,402816,80,0,277.0,67.3,6,24
314205,2022-03-24 06:30:00,402817,80,20,256.0,64.8,6,24
314761,2022-03-24 06:30:00,404400,80,100,245.0,68.9,6,24
314860,2022-03-24 06:30:00,404885,80,100,239.0,70.2,6,24
314861,2022-03-24 06:30:00,404886,80,0,164.0,66.8,6,24
314864,2022-03-24 06:30:00,404889,80,0,126.0,65.2,6,24
314866,2022-03-24 06:30:00,404891,80,100,238.0,70.8,6,24
314867,2022-03-24 06:30:00,404892,80,100,257.0,69.4,6,24
314869,2022-03-24 06:30:00,404894,80,100,337.0,61.1,6,24
314871,2022-03-24 06:30:00,404896,80,0,164.0,59.4,6,24
314872,2022-03-24 06:30:00,404897,80,100,266.0,68.9,6,24
314873,2022-03-24 06:30:00,404898,80,100,278.0,70.1,6,24
314874,2022-03-24 06:30:00,404899,80,100,278.0,69.4,6,24
314876,2022-03-24 06:30:00,404906,80,0,277.0,64.8,6,24
314878,2022-03-24 06:30:00,404908,80,0,247.0,65.9,6,24
314880,2022-03-24 06:30:00,404910,80,20,212.0,65.5,6,24
314882,2022-03-24 06:30:00,404912,80,100,261.0,70.6,6,24
314884,2022-03-24 06:30:00,404914,80,0,307.0,63.6,6,24
314891,2022-03-24 06:30:00,404921,80,100,103.0,69.7,6,24
314893,2022-03-24 06:30:00,404923,80,0,271.0,60.1,6,24
316372,2022-03-24 06:30:00,420340,80,0,244.0,70.4,6,24
317418,2022-03-24 06:35:00,401546,80,80,283.0,65.8,6,24
318210,2022-03-24 06:35:00,402814,80,0,294.0,67.3,6,24
318211,2022-03-24 06:35:00,402815,80,0,294.0,67.3,6,24
318212,2022-03-24 06:35:00,402816,80,0,294.0,67.3,6,24
318213,2022-03-24 06:35:00,402817,80,20,267.0,66.9,6,24
318769,2022-03-24 06:35:00,404400,80,100,261.0,68.9,6,24
318868,2022-03-24 06:35:00,404885,80,100,239.0,70.0,6,24
318869,2022-03-24 06:35:00,404886,80,0,157.0,66.7,6,24
318872,2022-03-24 06:35:00,404889,80,0,133.0,65.4,6,24
318874,2022-03-24 06:35:00,404891,80,100,240.0,70.3,6,24
318875,2022-03-24 06:35:00,404892,80,100,266.0,69.3,6,24
318877,2022-03-24 06:35:00,404894,80,100,303.0,66.1,6,24
318879,2022-03-24 06:35:00,404896,80,0,155.0,59.9,6,24
318880,2022-03-24 06:35:00,404897,80,100,253.0,68.6,6,24
318881,2022-03-24 06:35:00,404898,80,100,276.0,69.9,6,24
318882,2022-03-24 06:35:00,404899,80,100,261.0,68.1,6,24
318884,2022-03-24 06:35:00,404906,80,0,317.0,65.1,6,24
318886,2022-03-24 06:35:00,404908,80,0,290.0,65.9,6,24
318888,2022-03-24 06:35:00,404910,80,20,223.0,65.6,6,24
318890,2022-03-24 06:35:00,404912,80,100,254.0,70.4,6,24
318892,2022-03-24 06:35:00,404914,80,0,315.0,64.8,6,24
318899,2022-03-24 06:35:00,404921,80,100,98.0,70.6,6,24
318901,2022-03-24 06:35:00,404923,80,0,309.0,60.3,6,24
320380,2022-03-24 06:35:00,420340,80,0,265.0,70.8,6,24
321426,2022-03-24 06:40:00,401546,80,80,358.0,66.3,6,24
