,Timestamp,StationID,Fwy,% Observed,Total Flow,Avg Speed,hour,day
290427,2022-03-25 06:00:00,401546,80,80,216.0,70.6,6,25
291219,2022-03-25 06:00:00,402814,80,0,188.0,68.4,6,25
291220,2022-03-25 06:00:00,402815,80,0,188.0,68.4,6,25
291221,2022-03-25 06:00:00,402816,80,0,188.0,68.4,6,25
291222,2022-03-25 06:00:00,402817,80,20,172.0,68.0,6,25
291778,2022-03-25 06:00:00,404400,80,100,204.0,71.5,6,25
291877,2022-03-25 06:00:00,404885,80,100,161.0,71.2,6,25
291878,2022-03-25 06:00:00,404886,80,0,121.0,66.8,6,25
291881,2022-03-25 06:00:00,404889,80,0,115.0,63.9,6,25
291883,2022-03-25 06:00:00,404891,80,100,163.0,71.1,6,25
291884,2022-03-25 06:00:00,404892,80,100,195.0,67.9,6,25
291886,2022-03-25 06:00:00,404894,80,100,245.0,71.6,6,25
291888,2022-03-25 06:00:00,404896,80,0,109.0,58.7,6,25
291889,2022-03-25 06:00:00,404897,80,100,195.0,71.4,6,25
291890,2022-03-25 06:00:00,404898,80,100,208.0,71.0,6,25
291891,2022-03-25 06:00:00,404899,80,100,205.0,70.9,6,25
291893,2022-03-25 06:00:00,404906,80,0,219.0,66.0,6,25
291895,2022-03-25 06:00:00,404908,80,0,174.0,66.2,6,25
291897,2022-03-25 06:00:00,404910,80,20,177.0,64.6,6,25
291899,2022-03-25 06:00:00,404912,80,100,198.0,71.8,6,25
291901,2022-03-25 06:00:00,404914,80,0,238.0,68.4,6,25
291908,2022-03-25 06:00:00,404921,80,100,63.0,71.3,6,25
291910,2022-03-25 06:00:00,404923,80,0,207.0,61.6,6,25
293387,2022-03-25 06:00:00,420340,80,0,184.0,70.9,6,25
294450,2022-03-25 06:05:00,401546,80,80,216.0,69.6,6,25
295242,2022-03-25 06:05:00,402814,80,0,196.0,67.8,6,25
295243,2022-03-25 06:05:00,402815,80,0,196.0,67.8,6,25
295244,2022-03-25 06:05:00,402816,80,0,196.0,67.8,6,25
295245,2022-03-25 06:05:00,402817,80,20,174.0,67.5,6,25
295801,2022-03-25 06:05:00,404400,80,100,208.0,72.0,6,25
295900,2022-03-25 06:05:00,404885,80,100,176.0,70.4,6,25
295901,2022-03-25 06:05:00,404886,80,0,117.0,67.0,6,25
295904,2022-03-25 06:05:00,404889,80,0,120.0,64.1,6,25
295906,2022-03-25 06:05:00,404891,80,100,171.0,70.9,6,25
295907,2022-03-25 06:05:00,404892,80,100,183.0,68.6,6,25
295909,2022-03-25 06:05:00,404894,80,100,255.0,64.9,6,25
295911,2022-03-25 06:05:00,404896,80,0,99.0,58.7,6,25
295912,2022-03-25 06:05:00,404897,80,100,187.0,71.7,6,25
295913,2022-03-25 06:05:00,404898,80,100,185.0,71.8,6,25
295914,2022-03-25 06:05:00,404899,80,100,182.0,71.7,6,25
295916,2022-03-25 06:05:00,404906,80,0,239.0,66.2,6,25
295918,2022-03-25 06:05:00,404908,80,0,193.0,66.5,6,25
295920,2022-03-25 06:05:00,404910,80,20,169.0,64.5,6,25
295922,2022-03-25 06:05:00,404912,80,100,213.0,70.8,6,25
295924,2022-03-25 06:05:00,404914,80,0,245.0,66.0,6,25
295931,2022-03-25 06:05:00,404921,80,100,66.0,71.6,6,25
295933,2022-03-25 06:05:00,404923,80,0,219.0,61.7,6,25
297410,2022-03-25 06:05:00,420340,80,0,188.0,71.1,6,25
298473,2022-03-25 06:10:00,401546,80,80,245.0,69.0,6,25
299265,2022-03-25 06:10:00,402814,80,0,215.0,67.5,6,25
299266,2022-03-25 06:10:00,402815,80,0,215.0,67.5,6,25
299267,2022-03-25 06:10:00,402816,80,0,215.0,67.5,6,25
299268,2022-03-25 06:10:00,402817,80,20,193.0,67.4,6,25
299824,2022-03-25 06:10:00,404400,80,100,234.0,71.1,6,25
