,Timestamp,StationID,Fwy,% Observed,Total Flow,Avg Speed,hour,day
289362,2022-02-25 06:00:00,401546,80,80,184.0,70.4,6,25
290154,2022-02-25 06:00:00,402814,80,0,188.0,68.4,6,25
290155,2022-02-25 06:00:00,402815,80,0,166.0,68.3,6,25
290156,2022-02-25 06:00:00,402816,80,0,188.0,68.4,6,25
290157,2022-02-25 06:00:00,402817,80,20,179.0,65.6,6,25
290713,2022-02-25 06:00:00,404400,80,100,201.0,71.8,6,25
290812,2022-02-25 06:00:00,404885,80,100,182.0,71.4,6,25
290813,2022-02-25 06:00:00,404886,80,100,204.0,71.2,6,25
290816,2022-02-25 06:00:00,404889,80,0,122.0,64.6,6,25
290818,2022-02-25 06:00:00,404891,80,100,177.0,71.3,6,25
290819,2022-02-25 06:00:00,404892,80,100,192.0,72.2,6,25
290821,2022-02-25 06:00:00,404894,80,100,270.0,71.1,6,25
290823,2022-02-25 06:00:00,404896,80,100,204.0,69.4,6,25
290824,2022-02-25 06:00:00,404897,80,100,195.0,71.1,6,25
290825,2022-02-25 06:00:00,404898,80,100,200.0,71.3,6,25
290826,2022-02-25 06:00:00,404899,80,100,192.0,71.3,6,25
290828,2022-02-25 06:00:00,404906,80,0,229.0,66.3,6,25
290830,2022-02-25 06:00:00,404908,80,0,180.0,66.5,6,25
290832,2022-02-25 06:00:00,404910,80,20,163.0,66.7,6,25
290834,2022-02-25 06:00:00,404912,80,100,192.0,73.8,6,25
290836,2022-02-25 06:00:00,404914,80,0,230.0,67.4,6,25
290843,2022-02-25 06:00:00,404921,80,100,44.0,71.2,6,25
290845,2022-02-25 06:00:00,404923,80,0,228.0,61.8,6,25
292324,2022-02-25 06:00:00,420340,80,100,171.0,71.6,6,25
293370,2022-02-25 06:05:00,401546,80,80,188.0,67.8,6,25
294162,2022-02-25 06:05:00,402814,80,0,196.0,67.8,6,25
294163,2022-02-25 06:05:00,402815,80,0,181.0,68.3,6,25
294164,2022-02-25 06:05:00,402816,80,0,196.0,67.8,6,25
294165,2022-02-25 06:05:00,402817,80,20,208.0,65.9,6,25
294721,2022-02-25 06:05:00,404400,80,100,187.0,70.3,6,25
294820,2022-02-25 06:05:00,404885,80,100,180.0,71.7,6,25
294821,2022-02-25 06:05:00,404886,80,100,209.0,67.2,6,25
294824,2022-02-25 06:05:00,404889,80,0,120.0,65.6,6,25
294826,2022-02-25 06:05:00,404891,80,100,162.0,71.9,6,25
294827,2022-02-25 06:05:00,404892,80,100,191.0,71.8,6,25
294829,2022-02-25 06:05:00,404894,80,100,259.0,66.7,6,25
294831,2022-02-25 06:05:00,404896,80,100,226.0,68.3,6,25
294832,2022-02-25 06:05:00,404897,80,100,191.0,71.1,6,25
294833,2022-02-25 06:05:00,404898,80,100,188.0,70.2,6,25
294834,2022-02-25 06:05:00,404899,80,100,180.0,70.6,6,25
294836,2022-02-25 06:05:00,404906,80,0,220.0,66.3,6,25
294838,2022-02-25 06:05:00,404908,80,0,164.0,66.4,6,25
294840,2022-02-25 06:05:00,404910,80,20,164.0,66.3,6,25
294842,2022-02-25 06:05:00,404912,80,100,195.0,71.0,6,25
294844,2022-02-25 06:05:00,404914,80,0,234.0,66.2,6,25
