,Timestamp,StationID,Fwy,% Observed,Total Flow,Avg Speed,hour,day
289362,2022-02-15 06:00:00,401546,80,80,186.0,68.8,6,15
290154,2022-02-15 06:00:00,402814,80,0,179.0,68.3,6,15
290155,2022-02-15 06:00:00,402815,80,0,159.0,68.2,6,15
290156,2022-02-15 06:00:00,402816,80,0,179.0,68.3,6,15
290157,2022-02-15 06:00:00,402817,80,20,190.0,65.9,6,15
290713,2022-02-15 06:00:00,404400,80,100,160.0,70.0,6,15
290812,2022-02-15 06:00:00,404885,80,100,149.0,70.9,6,15
290813,2022-02-15 06:00:00,404886,80,100,176.0,69.7,6,15
290816,2022-02-15 06:00:00,404889,80,0,179.0,68.3,6,15
290818,2022-02-15 06:00:00,404891,80,100,131.0,70.7,6,15
290819,2022-02-15 06:00:00,404892,80,100,150.0,70.2,6,15
290821,2022-02-15 06:00:00,404894,80,100,254.0,61.4,6,15
290823,2022-02-15 06:00:00,404896,80,100,176.0,66.4,6,15
290824,2022-02-15 06:00:00,404897,80,100,155.0,69.5,6,15
290825,2022-02-15 06:00:00,404898,80,100,158.0,69.8,6,15
290826,2022-02-15 06:00:00,404899,80,100,161.0,69.2,6,15
290828,2022-02-15 06:00:00,404906,80,0,195.0,65.7,6,15
290830,2022-02-15 06:00:00,404908,80,0,148.0,65.9,6,15
290832,2022-02-15 06:00:00,404910,80,0,209.0,66.8,6,15
290834,2022-02-15 06:00:00,404912,80,100,159.0,69.6,6,15
290836,2022-02-15 06:00:00,404914,80,0,207.0,64.1,6,15
290843,2022-02-15 06:00:00,404921,80,80,96.0,68.3,6,15
290845,2022-02-15 06:00:00,404923,80,0,206.0,61.3,6,15
292324,2022-02-15 06:00:00,420340,80,100,161.0,71.1,6,15
293370,2022-02-15 06:05:00,401546,80,80,211.0,67.5,6,15
294162,2022-02-15 06:05:00,402814,80,0,190.0,67.5,6,15
294163,2022-02-15 06:05:00,402815,80,0,169.0,67.6,6,15
294164,2022-02-15 06:05:00,402816,80,0,190.0,67.5,6,15
294165,2022-02-15 06:05:00,402817,80,20,218.0,66.0,6,15
294721,2022-02-15 06:05:00,404400,80,100,200.0,69.6,6,15
294820,2022-02-15 06:05:00,404885,80,100,154.0,70.9,6,15
294821,2022-02-15 06:05:00,404886,80,100,186.0,69.0,6,15
294824,2022-02-15 06:05:00,404889,80,0,190.0,67.5,6,15
294826,2022-02-15 06:05:00,404891,80,100,162.0,70.7,6,15
294827,2022-02-15 06:05:00,404892,80,100,188.0,71.3,6,15
294829,2022-02-15 06:05:00,404894,80,100,272.0,58.8,6,15
294831,2022-02-15 06:05:00,404896,80,100,180.0,69.6,6,15
294832,2022-02-15 06:05:00,404897,80,100,193.0,70.1,6,15
294833,2022-02-15 06:05:00,404898,80,100,186.0,69.3,6,15
294834,2022-02-15 06:05:00,404899,80,100,184.0,68.9,6,15
294836,2022-02-15 06:05:00,404906,80,0,216.0,66.0,6,15
294838,2022-02-15 06:05:00,404908,80,0,185.0,66.3,6,15
294840,2022-02-15 06:05:00,404910,80,0,235.0,67.5,6,15
294842,2022-02-15 06:05:00,404912,80,100,190.0,70.3,6,15
294844,2022-02-15 06:05:00,404914,80,0,233.0,64.7,6,15
294851,2022-02-15 06:05:00,404921,80,80,89.0,67.6,6,15
294853,2022-02-15 06:05:00,404923,80,0,207.0,61.7,6,15
296332,2022-02-15 06:05:00,420340,80,100,197.0,70.8,6,15
297378,2022-02-15 06:10:00,401546,80,80,234.0,68.0,6,15
298170,2022-02-15 06:10:00,402814,80,0,207.0,67.3,6,15
298171,2022-02-15 06:10:00,402815,80,0,196.0,68.1,6,15
298172,2022-02-15 06:10:00,402816,80,0,207.0,67.3,6,15
298173,2022-02-15 06:10:00,402817,80,20,229.0,65.6,6,15
298729,2022-02-15 06:10:00,404400,80,100,213.0,69.9,6,15
298828,2022-02-15 06:10:00,404885,80,100,198.0,70.8,6,15
298829,2022-02-15 06:10:00,404886,80,100,224.0,70.2,6,15
298832,2022-02-15 06:10:00,404889,80,0,207.0,67.3,6,15
298834,2022-02-15 06:10:00,404891,80,100,164.0,70.6,6,15
298835,2022-02-15 06:10:00,404892,80,100,202.0,71.2,6,15
298837,2022-02-15 06:10:00,404894,80,100,304.0,57.5,6,15
298839,2022-02-15 06:10:00,404896,80,100,229.0,68.6,6,15
298840,2022-02-15 06:10:00,404897,80,100,207.0,70.8,6,15
298841,2022-02-15 06:10:00,404898,80,100,217.0,70.9,6,15
298842,2022-02-15 06:10:00,404899,80,100,212.0,69.9,6,15
298844,2022-02-15 06:10:00,404906,80,0,241.0,66.2,6,15
298846,2022-02-15 06:10:00,404908,80,0,192.0,66.4,6,15
298848,2022-02-15 06:10:00,404910,80,0,245.0,67.5,6,15
298850,2022-02-15 06:10:00,404912,80,100,209.0,70.7,6,15
298852,2022-02-15 06:10:00,404914,80,0,261.0,65.6,6,15
298859,2022-02-15 06:10:00,404921,80,80,119.0,67.0,6,15
298861,2022-02-15 06:10:00,404923,80,0,230.0,62.0,6,15
300340,2022-02-15 06:10:00,420340,80,100,207.0,70.6,6,15
301386,2022-02-15 06:15:00,401546,80,80,262.0,68.3,6,15
302178,2022-02-15 06:15:00,402814,80,0,225.0,67.2,6,15
302179,2022-02-15 06:15:00,402815,80,0,212.0,68.0,6,15
302180,2022-02-15 06:15:00,402816,80,0,225.0,67.2,6,15
302181,2022-02-15 06:15:00,402817,80,20,232.0,64.5,6,15
302737,2022-02-15 06:15:00,404400,80,100,237.0,71.0,6,15
302836,2022-02-15 06:15:00,404885,80,100,191.0,71.1,6,15
302837,2022-02-15 06:15:00,404886,80,100,230.0,69.0,6,15
302840,2022-02-15 06:15:00,404889,80,0,225.0,67.2,6,15
302842,2022-02-15 06:15:00,404891,80,100,201.0,71.0,6,15
302843,2022-02-15 06:15:00,404892,80,100,239.0,70.8,6,15
302845,2022-02-15 06:15:00,404894,80,100,276.0,63.2,6,15
302847,2022-02-15 06:15:00,404896,80,100,224.0,67.5,6,15
302848,2022-02-15 06:15:00,404897,80,100,226.0,70.8,6,15
302849,2022-02-15 06:15:00,404898,80,100,238.0,71.5,6,15
302850,2022-02-15 06:15:00,404899,80,100,230.0,69.7,6,15
302852,2022-02-15 06:15:00,404906,80,0,251.0,66.0,6,15
302854,2022-02-15 06:15:00,404908,80,0,220.0,66.4,6,15
302856,2022-02-15 06:15:00,404910,80,0,276.0,67.1,6,15
302858,2022-02-15 06:15:00,404912,80,100,243.0,71.2,6,15
302860,2022-02-15 06:15:00,404914,80,0,246.0,65.0,6,15
302867,2022-02-15 06:15:00,404921,80,80,131.0,68.4,6,15
302869,2022-02-15 06:15:00,404923,80,0,242.0,61.6,6,15
304348,2022-02-15 06:15:00,420340,80,100,206.0,70.6,6,15
305394,2022-02-15 06:20:00,401546,80,80,275.0,66.6,6,15
306186,2022-02-15 06:20:00,402814,80,0,239.0,67.2,6,15
306187,2022-02-15 06:20:00,402815,80,0,218.0,67.4,6,15
306188,2022-02-15 06:20:00,402816,80,0,239.0,67.2,6,15
306189,2022-02-15 06:20:00,402817,80,20,256.0,64.6,6,15
306745,2022-02-15 06:20:00,404400,80,100,247.0,69.5,6,15
306844,2022-02-15 06:20:00,404885,80,100,213.0,71.2,6,15
306845,2022-02-15 06:20:00,404886,80,100,259.0,67.9,6,15
306848,2022-02-15 06:20:00,404889,80,0,239.0,67.2,6,15
306850,2022-02-15 06:20:00,404891,80,100,211.0,70.7,6,15
306851,2022-02-15 06:20:00,404892,80,100,247.0,70.4,6,15
306853,2022-02-15 06:20:00,404894,80,100,345.0,63.8,6,15
306855,2022-02-15 06:20:00,404896,80,100,244.0,69.2,6,15
306856,2022-02-15 06:20:00,404897,80,100,248.0,70.0,6,15
306857,2022-02-15 06:20:00,404898,80,100,252.0,71.3,6,15
306858,2022-02-15 06:20:00,404899,80,100,235.0,69.6,6,15
306860,2022-02-15 06:20:00,404906,80,0,279.0,65.8,6,15
306862,2022-02-15 06:20:00,404908,80,0,244.0,66.1,6,15
306864,2022-02-15 06:20:00,404910,80,0,278.0,66.5,6,15
306866,2022-02-15 06:20:00,404912,80,100,244.0,69.4,6,15
306868,2022-02-15 06:20:00,404914,80,0,299.0,64.9,6,15
306875,2022-02-15 06:20:00,404921,80,80,132.0,68.0,6,15
306877,2022-02-15 06:20:00,404923,80,0,281.0,61.9,6,15
308356,2022-02-15 06:20:00,420340,80,100,236.0,70.7,6,15
309402,2022-02-15 06:25:00,401546,80,80,277.0,66.2,6,15
310194,2022-02-15 06:25:00,402814,80,0,253.0,67.3,6,15
310195,2022-02-15 06:25:00,402815,80,0,233.0,67.5,6,15
310196,2022-02-15 06:25:00,402816,80,0,253.0,67.3,6,15
310197,2022-02-15 06:25:00,402817,80,20,224.0,65.7,6,15
310753,2022-02-15 06:25:00,404400,80,100,250.0,67.4,6,15
