,Timestamp,StationID,Fwy,% Observed,Total Flow,Avg Speed,hour,day
290442,2022-04-22 06:00:00,401546,80,80,199.0,65.8,6,22
291234,2022-04-22 06:00:00,402814,80,0,188.0,68.4,6,22
291235,2022-04-22 06:00:00,402815,80,0,188.0,68.4,6,22
291236,2022-04-22 06:00:00,402816,80,0,188.0,68.4,6,22
291237,2022-04-22 06:00:00,402817,80,20,112.0,66.6,6,22
291793,2022-04-22 06:00:00,404400,80,0,194.0,65.5,6,22
291892,2022-04-22 06:00:00,404885,80,100,158.0,70.4,6,22
291893,2022-04-22 06:00:00,404886,80,0,142.0,66.1,6,22
291896,2022-04-22 06:00:00,404889,80,0,122.0,64.3,6,22
291898,2022-04-22 06:00:00,404891,80,100,154.0,70.3,6,22
291899,2022-04-22 06:00:00,404892,80,100,173.0,68.5,6,22
291901,2022-04-22 06:00:00,404894,80,100,244.0,66.2,6,22
291903,2022-04-22 06:00:00,404896,80,0,125.0,59.5,6,22
291904,2022-04-22 06:00:00,404897,80,100,170.0,68.4,6,22
291905,2022-04-22 06:00:00,404898,80,100,180.0,67.8,6,22
291906,2022-04-22 06:00:00,404899,80,100,171.0,67.1,6,22
291908,2022-04-22 06:00:00,404906,80,0,201.0,65.4,6,22
291910,2022-04-22 06:00:00,404908,80,0,172.0,65.7,6,22
291912,2022-04-22 06:00:00,404910,80,20,169.0,64.8,6,22
291914,2022-04-22 06:00:00,404912,80,100,168.0,68.5,6,22
291916,2022-04-22 06:00:00,404914,80,0,229.0,63.5,6,22
291923,2022-04-22 06:00:00,404921,80,80,98.0,69.0,6,22
291925,2022-04-22 06:00:00,404923,80,0,192.0,61.0,6,22
293402,2022-04-22 06:00:00,420340,80,100,51.0,70.5,6,22
294465,2022-04-22 06:05:00,401546,80,80,206.0,65.8,6,22
295257,2022-04-22 06:05:00,402814,80,0,196.0,67.8,6,22
295258,2022-04-22 06:05:00,402815,80,0,196.0,67.8,6,22
295259,2022-04-22 06:05:00,402816,80,0,196.0,67.8,6,22
295260,2022-04-22 06:05:00,402817,80,20,141.0,66.7,6,22
295816,2022-04-22 06:05:00,404400,80,0,209.0,65.2,6,22
295915,2022-04-22 06:05:00,404885,80,100,144.0,70.6,6,22
295916,2022-04-22 06:05:00,404886,80,0,147.0,64.6,6,22
295919,2022-04-22 06:05:00,404889,80,0,115.0,64.2,6,22
295921,2022-04-22 06:05:00,404891,80,100,148.0,70.4,6,22
295922,2022-04-22 06:05:00,404892,80,100,179.0,68.6,6,22
295924,2022-04-22 06:05:00,404894,80,100,268.0,65.4,6,22
295926,2022-04-22 06:05:00,404896,80,0,132.0,58.9,6,22
295927,2022-04-22 06:05:00,404897,80,100,183.0,67.8,6,22
295928,2022-04-22 06:05:00,404898,80,100,188.0,67.9,6,22
295929,2022-04-22 06:05:00,404899,80,100,176.0,67.9,6,22
295931,2022-04-22 06:05:00,404906,80,0,206.0,65.6,6,22
295933,2022-04-22 06:05:00,404908,80,0,172.0,65.9,6,22
295935,2022-04-22 06:05:00,404910,80,20,171.0,64.8,6,22
295937,2022-04-22 06:05:00,404912,80,100,176.0,68.1,6,22
295939,2022-04-22 06:05:00,404914,80,0,237.0,63.5,6,22
295946,2022-04-22 06:05:00,404921,80,80,107.0,67.8,6,22
295948,2022-04-22 06:05:00,404923,80,0,202.0,61.0,6,22
297425,2022-04-22 06:05:00,420340,80,100,107.0,71.5,6,22
298488,2022-04-22 06:10:00,401546,80,80,243.0,67.8,6,22
299280,2022-04-22 06:10:00,402814,80,0,215.0,67.5,6,22
299281,2022-04-22 06:10:00,402815,80,0,215.0,67.5,6,22
299282,2022-04-22 06:10:00,402816,80,0,215.0,67.5,6,22
299283,2022-04-22 06:10:00,402817,80,20,168.0,66.0,6,22
299839,2022-04-22 06:10:00,404400,80,0,240.0,65.3,6,22
299938,2022-04-22 06:10:00,404885,80,100,185.0,70.2,6,22
299939,2022-04-22 06:10:00,404886,80,0,174.0,66.9,6,22
299942,2022-04-22 06:10:00,404889,80,0,120.0,64.9,6,22
299944,2022-04-22 06:10:00,404891,80,100,187.0,70.1,6,22
299945,2022-04-22 06:10:00,404892,80,100,205.0,69.4,6,22
299947,2022-04-22 06:10:00,404894,80,100,286.0,66.4,6,22
299949,2022-04-22 06:10:00,404896,80,0,169.0,59.7,6,22
299950,2022-04-22 06:10:00,404897,80,100,206.0,68.7,6,22
299951,2022-04-22 06:10:00,404898,80,100,219.0,68.5,6,22
