,Timestamp,StationID,Fwy,% Observed,Total Flow,Avg Speed,hour,day
290442,2022-04-23 06:00:00,401546,80,80,166.0,70.1,6,23
291234,2022-04-23 06:00:00,402814,80,0,121.0,69.3,6,23
291235,2022-04-23 06:00:00,402815,80,0,121.0,69.3,6,23
291236,2022-04-23 06:00:00,402816,80,0,121.0,69.3,6,23
291237,2022-04-23 06:00:00,402817,80,20,150.0,65.7,6,23
291793,2022-04-23 06:00:00,404400,80,0,141.0,66.8,6,23
291892,2022-04-23 06:00:00,404885,80,100,131.0,71.2,6,23
291893,2022-04-23 06:00:00,404886,80,0,119.0,65.8,6,23
291896,2022-04-23 06:00:00,404889,80,0,120.0,65.3,6,23
291898,2022-04-23 06:00:00,404891,80,100,129.0,71.6,6,23
291899,2022-04-23 06:00:00,404892,80,100,145.0,70.2,6,23
291901,2022-04-23 06:00:00,404894,80,100,244.0,63.7,6,23
291903,2022-04-23 06:00:00,404896,80,0,115.0,59.1,6,23
291904,2022-04-23 06:00:00,404897,80,100,133.0,70.8,6,23
291905,2022-04-23 06:00:00,404898,80,100,158.0,69.8,6,23
291906,2022-04-23 06:00:00,404899,80,100,158.0,69.4,6,23
291908,2022-04-23 06:00:00,404906,80,0,168.0,66.1,6,23
291910,2022-04-23 06:00:00,404908,80,0,123.0,66.0,6,23
291912,2022-04-23 06:00:00,404910,80,20,133.0,65.5,6,23
291914,2022-04-23 06:00:00,404912,80,100,154.0,68.7,6,23
291916,2022-04-23 06:00:00,404914,80,0,182.0,64.4,6,23
291923,2022-04-23 06:00:00,404921,80,100,66.0,71.0,6,23
291925,2022-04-23 06:00:00,404923,80,0,159.0,61.3,6,23
293402,2022-04-23 06:00:00,420340,80,100,135.0,70.9,6,23
294465,2022-04-23 06:05:00,401546,80,80,177.0,68.9,6,23
295257,2022-04-23 06:05:00,402814,80,0,127.0,69.1,6,23
295258,2022-04-23 06:05:00,402815,80,0,127.0,69.1,6,23
295259,2022-04-23 06:05:00,402816,80,0,127.0,69.1,6,23
295260,2022-04-23 06:05:00,402817,80,20,163.0,66.3,6,23
295816,2022-04-23 06:05:00,404400,80,0,162.0,66.6,6,23
295915,2022-04-23 06:05:00,404885,80,100,134.0,70.5,6,23
