,Timestamp,StationID,Fwy,% Observed,Total Flow,Avg Speed,hour,day
290442,2022-04-30 06:00:00,401546,80,0,174.0,66.8,6,30
291234,2022-04-30 06:00:00,402814,80,0,121.0,69.3,6,30
291235,2022-04-30 06:00:00,402815,80,0,121.0,69.3,6,30
291236,2022-04-30 06:00:00,402816,80,0,121.0,69.3,6,30
291237,2022-04-30 06:00:00,402817,80,20,77.0,67.1,6,30
291793,2022-04-30 06:00:00,404400,80,0,165.0,66.8,6,30
291892,2022-04-30 06:00:00,404885,80,100,111.0,71.3,6,30
291893,2022-04-30 06:00:00,404886,80,0,105.0,66.7,6,30
291896,2022-04-30 06:00:00,404889,80,0,115.0,65.1,6,30
291898,2022-04-30 06:00:00,404891,80,100,114.0,71.4,6,30
291899,2022-04-30 06:00:00,404892,80,100,126.0,70.7,6,30
291901,2022-04-30 06:00:00,404894,80,100,176.0,62.3,6,30
291903,2022-04-30 06:00:00,404896,80,0,83.0,58.2,6,30
291904,2022-04-30 06:00:00,404897,80,100,126.0,70.4,6,30
291905,2022-04-30 06:00:00,404898,80,100,125.0,70.4,6,30
291906,2022-04-30 06:00:00,404899,80,100,130.0,70.6,6,30
291908,2022-04-30 06:00:00,404906,80,0,191.0,65.9,6,30
291910,2022-04-30 06:00:00,404908,80,0,156.0,66.0,6,30
291912,2022-04-30 06:00:00,404910,80,20,129.0,65.5,6,30
291914,2022-04-30 06:00:00,404912,80,100,124.0,70.5,6,30
291916,2022-04-30 06:00:00,404914,80,0,186.0,65.4,6,30
291923,2022-04-30 06:00:00,404921,80,100,41.0,71.1,6,30
291925,2022-04-30 06:00:00,404923,80,0,177.0,61.3,6,30
293402,2022-04-30 06:00:00,420340,80,100,0.0,71.2,6,30
294465,2022-04-30 06:05:00,401546,80,0,175.0,67.3,6,30
295257,2022-04-30 06:05:00,402814,80,0,127.0,69.1,6,30
295258,2022-04-30 06:05:00,402815,80,0,127.0,69.1,6,30
295259,2022-04-30 06:05:00,402816,80,0,127.0,69.1,6,30
295260,2022-04-30 06:05:00,402817,80,20,80.0,67.5,6,30
295816,2022-04-30 06:05:00,404400,80,0,181.0,66.7,6,30
295915,2022-04-30 06:05:00,404885,80,100,122.0,71.6,6,30
295916,2022-04-30 06:05:00,404886,80,0,99.0,66.9,6,30
295919,2022-04-30 06:05:00,404889,80,0,115.0,65.1,6,30
295921,2022-04-30 06:05:00,404891,80,100,126.0,71.5,6,30
295922,2022-04-30 06:05:00,404892,80,100,135.0,71.2,6,30
295924,2022-04-30 06:05:00,404894,80,100,236.0,58.1,6,30
295926,2022-04-30 06:05:00,404896,80,0,85.0,60.4,6,30
295927,2022-04-30 06:05:00,404897,80,100,137.0,71.3,6,30
295928,2022-04-30 06:05:00,404898,80,100,90.0,71.0,6,30
295929,2022-04-30 06:05:00,404899,80,100,141.0,71.4,6,30
295931,2022-04-30 06:05:00,404906,80,0,179.0,66.0,6,30
295933,2022-04-30 06:05:00,404908,80,0,145.0,66.2,6,30
295935,2022-04-30 06:05:00,404910,80,20,129.0,65.9,6,30
295937,2022-04-30 06:05:00,404912,80,100,135.0,71.3,6,30
295939,2022-04-30 06:05:00,404914,80,0,197.0,66.6,6,30
295946,2022-04-30 06:05:00,404921,80,100,34.0,70.8,6,30
295948,2022-04-30 06:05:00,404923,80,0,164.0,61.6,6,30
297425,2022-04-30 06:05:00,420340,80,100,0.0,71.2,6,30
298488,2022-04-30 06:10:00,401546,80,0,210.0,66.1,6,30
299280,2022-04-30 06:10:00,402814,80,0,138.0,69.2,6,30
299281,2022-04-30 06:10:00,402815,80,0,138.0,69.2,6,30
299282,2022-04-30 06:10:00,402816,80,0,138.0,69.2,6,30
299283,2022-04-30 06:10:00,402817,80,20,86.0,68.5,6,30
299839,2022-04-30 06:10:00,404400,80,0,220.0,66.7,6,30
299938,2022-04-30 06:10:00,404885,80,100,124.0,70.8,6,30
299939,2022-04-30 06:10:00,404886,80,0,115.0,66.5,6,30
299942,2022-04-30 06:10:00,404889,80,0,115.0,65.1,6,30
299944,2022-04-30 06:10:00,404891,80,100,170.0,70.8,6,30
299945,2022-04-30 06:10:00,404892,80,100,193.0,70.6,6,30
299947,2022-04-30 06:10:00,404894,80,100,285.0,63.7,6,30
299949,2022-04-30 06:10:00,404896,80,0,93.0,58.3,6,30
299950,2022-04-30 06:10:00,404897,80,100,186.0,70.8,6,30
299951,2022-04-30 06:10:00,404898,80,100,173.0,69.9,6,30
299952,2022-04-30 06:10:00,404899,80,100,186.0,69.8,6,30
299954,2022-04-30 06:10:00,404906,80,0,198.0,66.1,6,30
299956,2022-04-30 06:10:00,404908,80,0,193.0,66.4,6,30
299958,2022-04-30 06:10:00,404910,80,20,170.0,66.0,6,30
299960,2022-04-30 06:10:00,404912,80,100,189.0,68.4,6,30
299962,2022-04-30 06:10:00,404914,80,0,245.0,65.8,6,30
299969,2022-04-30 06:10:00,404921,80,100,55.0,70.3,6,30
299971,2022-04-30 06:10:00,404923,80,0,167.0,61.6,6,30
301448,2022-04-30 06:10:00,420340,80,100,0.0,71.2,6,30
302511,2022-04-30 06:15:00,401546,80,0,256.0,66.8,6,30
303303,2022-04-30 06:15:00,402814,80,0,149.0,69.3,6,30
303304,2022-04-30 06:15:00,402815,80,0,149.0,69.3,6,30
303305,2022-04-30 06:15:00,402816,80,0,149.0,69.3,6,30
303306,2022-04-30 06:15:00,402817,80,20,86.0,67.7,6,30
303862,2022-04-30 06:15:00,404400,80,0,177.0,66.8,6,30
303961,2022-04-30 06:15:00,404885,80,100,183.0,71.0,6,30
303962,2022-04-30 06:15:00,404886,80,0,109.0,65.9,6,30
303965,2022-04-30 06:15:00,404889,80,0,115.0,65.1,6,30
303967,2022-04-30 06:15:00,404891,80,100,186.0,70.9,6,30
303968,2022-04-30 06:15:00,404892,80,100,190.0,70.6,6,30
303970,2022-04-30 06:15:00,404894,80,100,205.0,64.1,6,30
303972,2022-04-30 06:15:00,404896,80,0,86.0,57.8,6,30
303973,2022-04-30 06:15:00,404897,80,100,190.0,70.2,6,30
303974,2022-04-30 06:15:00,404898,80,100,180.0,69.4,6,30
303975,2022-04-30 06:15:00,404899,80,100,188.0,70.3,6,30
303977,2022-04-30 06:15:00,404906,80,0,251.0,66.0,6,30
303979,2022-04-30 06:15:00,404908,80,0,200.0,66.3,6,30
303981,2022-04-30 06:15:00,404910,80,20,168.0,65.7,6,30
303983,2022-04-30 06:15:00,404912,80,100,194.0,69.5,6,30
303985,2022-04-30 06:15:00,404914,80,0,237.0,66.0,6,30
303992,2022-04-30 06:15:00,404921,80,100,51.0,70.1,6,30
303994,2022-04-30 06:15:00,404923,80,0,236.0,61.5,6,30
305471,2022-04-30 06:15:00,420340,80,100,0.0,71.2,6,30
306534,2022-04-30 06:20:00,401546,80,0,212.0,67.6,6,30
307326,2022-04-30 06:20:00,402814,80,0,157.0,69.4,6,30
307327,2022-04-30 06:20:00,402815,80,0,157.0,69.4,6,30
