,Unnamed: 0,Timestamp,StationID,Fwy,% Observed,Total Flow,Avg Speed,hour,day
0,288139,2022-02-06 06:00:00,401546,80,0,97.0,68.1,6,6
1,288931,2022-02-06 06:00:00,402814,80,0,67.0,69.3,6,6
2,288932,2022-02-06 06:00:00,402815,80,0,59.0,69.0,6,6
3,288933,2022-02-06 06:00:00,402816,80,0,67.0,69.3,6,6
4,288934,2022-02-06 06:00:00,402817,80,0,57.0,68.8,6,6
5,289490,2022-02-06 06:00:00,404400,80,0,103.0,70.5,6,6
6,289589,2022-02-06 06:00:00,404885,80,0,94.0,71.0,6,6
7,289590,2022-02-06 06:00:00,404886,80,0,101.0,70.4,6,6
8,289593,2022-02-06 06:00:00,404889,80,0,67.0,69.3,6,6
9,289595,2022-02-06 06:00:00,404891,80,0,94.0,71.3,6,6
10,289596,2022-02-06 06:00:00,404892,80,0,101.0,70.6,6,6
11,289598,2022-02-06 06:00:00,404894,80,0,171.0,70.5,6,6
12,289600,2022-02-06 06:00:00,404896,80,0,90.0,68.9,6,6
13,289601,2022-02-06 06:00:00,404897,80,0,103.0,70.7,6,6
14,289602,2022-02-06 06:00:00,404898,80,0,110.0,70.6,6,6
15,289603,2022-02-06 06:00:00,404899,80,0,101.0,70.6,6,6
16,289605,2022-02-06 06:00:00,404906,80,0,67.0,69.3,6,6
17,289607,2022-02-06 06:00:00,404908,80,0,67.0,69.3,6,6
18,289609,2022-02-06 06:00:00,404910,80,0,78.0,72.4,6,6
19,289611,2022-02-06 06:00:00,404912,80,0,100.0,70.3,6,6
20,289613,2022-02-06 06:00:00,404914,80,0,67.0,69.3,6,6
21,289620,2022-02-06 06:00:00,404921,80,0,34.0,69.3,6,6
22,289622,2022-02-06 06:00:00,404923,80,0,67.0,69.3,6,6
23,291101,2022-02-06 06:00:00,420340,80,0,90.0,71.4,6,6
24,292130,2022-02-06 06:05:00,401546,80,0,111.0,68.4,6,6
25,292922,2022-02-06 06:05:00,402814,80,0,73.0,69.3,6,6
26,292923,2022-02-06 06:05:00,402815,80,0,66.0,69.3,6,6
27,292924,2022-02-06 06:05:00,402816,80,0,73.0,69.3,6,6
28,292925,2022-02-06 06:05:00,402817,80,0,63.0,69.0,6,6
29,293481,2022-02-06 06:05:00,404400,80,0,122.0,70.4,6,6
30,293580,2022-02-06 06:05:00,404885,80,0,109.0,71.1,6,6
31,293581,2022-02-06 06:05:00,404886,80,0,118.0,70.4,6,6
32,293584,2022-02-06 06:05:00,404889,80,0,73.0,69.3,6,6
33,293586,2022-02-06 06:05:00,404891,80,0,101.0,71.0,6,6
34,293587,2022-02-06 06:05:00,404892,80,0,113.0,70.8,6,6
35,293589,2022-02-06 06:05:00,404894,80,0,170.0,69.1,6,6
36,293591,2022-02-06 06:05:00,404896,80,0,106.0,70.6,6,6
37,293592,2022-02-06 06:05:00,404897,80,0,116.0,70.7,6,6
38,293593,2022-02-06 06:05:00,404898,80,0,121.0,70.7,6,6
39,293594,2022-02-06 06:05:00,404899,80,0,114.0,70.2,6,6
40,293596,2022-02-06 06:05:00,404906,80,0,73.0,69.3,6,6
41,293598,2022-02-06 06:05:00,404908,80,0,73.0,69.3,6,6
42,293600,2022-02-06 06:05:00,404910,80,0,93.0,73.7,6,6
43,293602,2022-02-06 06:05:00,404912,80,0,114.0,70.3,6,6
44,293604,2022-02-06 06:05:00,404914,80,0,73.0,69.3,6,6
45,293611,2022-02-06 06:05:00,404921,80,0,38.0,69.8,6,6
46,293613,2022-02-06 06:05:00,404923,80,0,73.0,69.3,6,6
47,295092,2022-02-06 06:05:00,420340,80,0,105.0,71.0,6,6
48,296121,2022-02-06 06:10:00,401546,80,0,121.0,69.4,6,6
49,296913,2022-02-06 06:10:00,402814,80,0,81.0,69.2,6,6
50,296914,2022-02-06 06:10:00,402815,80,0,75.0,69.4,6,6
51,296915,2022-02-06 06:10:00,402816,80,0,81.0,69.2,6,6
52,296916,2022-02-06 06:10:00,402817,80,0,70.0,68.9,6,6
53,297472,2022-02-06 06:10:00,404400,80,0,131.0,70.7,6,6
54,297571,2022-02-06 06:10:00,404885,80,0,118.0,70.9,6,6
55,297572,2022-02-06 06:10:00,404886,80,0,129.0,70.0,6,6
56,297575,2022-02-06 06:10:00,404889,80,0,81.0,69.2,6,6
57,297577,2022-02-06 06:10:00,404891,80,0,112.0,70.9,6,6
58,297578,2022-02-06 06:10:00,404892,80,0,127.0,70.5,6,6
59,297580,2022-02-06 06:10:00,404894,80,0,215.0,62.1,6,6
60,297582,2022-02-06 06:10:00,404896,80,0,130.0,70.4,6,6
61,297583,2022-02-06 06:10:00,404897,80,0,122.0,70.7,6,6
62,297584,2022-02-06 06:10:00,404898,80,0,128.0,70.8,6,6
63,297585,2022-02-06 06:10:00,404899,80,0,121.0,70.4,6,6
64,297587,2022-02-06 06:10:00,404906,80,0,81.0,69.2,6,6
65,297589,2022-02-06 06:10:00,404908,80,0,81.0,69.2,6,6
66,297591,2022-02-06 06:10:00,404910,80,0,96.0,70.0,6,6
67,297593,2022-02-06 06:10:00,404912,80,0,125.0,69.9,6,6
68,297595,2022-02-06 06:10:00,404914,80,0,81.0,69.2,6,6
69,297602,2022-02-06 06:10:00,404921,80,0,47.0,70.5,6,6
70,297604,2022-02-06 06:10:00,404923,80,0,81.0,69.2,6,6
71,299083,2022-02-06 06:10:00,420340,80,0,123.0,71.0,6,6
72,300112,2022-02-06 06:15:00,401546,80,0,127.0,69.8,6,6
73,300904,2022-02-06 06:15:00,402814,80,0,87.0,69.3,6,6
