,Unnamed: 0,Timestamp,StationID,Fwy,% Observed,Total Flow,Avg Speed,hour,day
0,289362,2022-02-12 06:00:00,401546,80,80,150.0,70.4,6,12
1,290154,2022-02-12 06:00:00,402814,80,0,121.0,69.3,6,12
2,290155,2022-02-12 06:00:00,402815,80,20,107.0,69.1,6,12
3,290156,2022-02-12 06:00:00,402816,80,0,121.0,69.3,6,12
4,290157,2022-02-12 06:00:00,402817,80,20,157.0,66.2,6,12
5,290713,2022-02-12 06:00:00,404400,80,100,114.0,71.0,6,12
6,290812,2022-02-12 06:00:00,404885,80,100,128.0,71.2,6,12
7,290813,2022-02-12 06:00:00,404886,80,100,146.0,71.5,6,12
8,290816,2022-02-12 06:00:00,404889,80,0,121.0,69.3,6,12
9,290818,2022-02-12 06:00:00,404891,80,100,123.0,71.2,6,12
10,290819,2022-02-12 06:00:00,404892,80,100,131.0,71.6,6,12
11,290821,2022-02-12 06:00:00,404894,80,100,206.0,64.0,6,12
12,290823,2022-02-12 06:00:00,404896,80,100,139.0,72.5,6,12
13,290824,2022-02-12 06:00:00,404897,80,100,127.0,71.6,6,12
14,290825,2022-02-12 06:00:00,404898,80,100,137.0,71.7,6,12
15,290826,2022-02-12 06:00:00,404899,80,100,134.0,71.4,6,12
16,290828,2022-02-12 06:00:00,404906,80,0,173.0,66.0,6,12
17,290830,2022-02-12 06:00:00,404908,80,0,133.0,66.0,6,12
18,290832,2022-02-12 06:00:00,404910,80,0,179.0,67.3,6,12
19,290834,2022-02-12 06:00:00,404912,80,100,126.0,71.4,6,12
20,290836,2022-02-12 06:00:00,404914,80,0,175.0,65.4,6,12
21,290843,2022-02-12 06:00:00,404921,80,80,72.0,67.3,6,12
22,290845,2022-02-12 06:00:00,404923,80,0,177.0,61.8,6,12
23,292324,2022-02-12 06:00:00,420340,80,100,127.0,71.6,6,12
24,293370,2022-02-12 06:05:00,401546,80,80,173.0,69.8,6,12
25,294162,2022-02-12 06:05:00,402814,80,0,127.0,69.1,6,12
26,294163,2022-02-12 06:05:00,402815,80,20,109.0,68.6,6,12
27,294164,2022-02-12 06:05:00,402816,80,0,127.0,69.1,6,12
28,294165,2022-02-12 06:05:00,402817,80,20,196.0,66.0,6,12
29,294721,2022-02-12 06:05:00,404400,80,100,158.0,71.1,6,12
30,294820,2022-02-12 06:05:00,404885,80,100,147.0,71.2,6,12
31,294821,2022-02-12 06:05:00,404886,80,100,176.0,71.2,6,12
32,294824,2022-02-12 06:05:00,404889,80,0,127.0,69.1,6,12
33,294826,2022-02-12 06:05:00,404891,80,100,149.0,71.2,6,12
34,294827,2022-02-12 06:05:00,404892,80,100,170.0,71.3,6,12
35,294829,2022-02-12 06:05:00,404894,80,100,213.0,68.2,6,12
36,294831,2022-02-12 06:05:00,404896,80,100,169.0,73.2,6,12
37,294832,2022-02-12 06:05:00,404897,80,100,153.0,70.9,6,12
38,294833,2022-02-12 06:05:00,404898,80,100,155.0,71.0,6,12
39,294834,2022-02-12 06:05:00,404899,80,100,150.0,71.6,6,12
40,294836,2022-02-12 06:05:00,404906,80,0,218.0,66.0,6,12
41,294838,2022-02-12 06:05:00,404908,80,0,178.0,66.3,6,12
42,294840,2022-02-12 06:05:00,404910,80,0,221.0,67.1,6,12
43,294842,2022-02-12 06:05:00,404912,80,100,167.0,71.2,6,12
44,294844,2022-02-12 06:05:00,404914,80,0,213.0,64.9,6,12
45,294851,2022-02-12 06:05:00,404921,80,80,93.0,68.5,6,12
46,294853,2022-02-12 06:05:00,404923,80,0,209.0,61.7,6,12
47,296332,2022-02-12 06:05:00,420340,80,100,164.0,71.0,6,12
48,297378,2022-02-12 06:10:00,401546,80,80,199.0,69.7,6,12
49,298170,2022-02-12 06:10:00,402814,80,0,138.0,69.2,6,12
50,298171,2022-02-12 06:10:00,402815,80,20,136.0,69.8,6,12
51,298172,2022-02-12 06:10:00,402816,80,0,138.0,69.2,6,12
52,298173,2022-02-12 06:10:00,402817,80,20,183.0,66.5,6,12
53,298729,2022-02-12 06:10:00,404400,80,100,164.0,71.1,6,12
54,298828,2022-02-12 06:10:00,404885,80,100,153.0,71.5,6,12
55,298829,2022-02-12 06:10:00,404886,80,100,175.0,71.6,6,12
56,298832,2022-02-12 06:10:00,404889,80,0,138.0,69.2,6,12
57,298834,2022-02-12 06:10:00,404891,80,100,153.0,71.2,6,12
58,298835,2022-02-12 06:10:00,404892,80,100,178.0,71.9,6,12
59,298837,2022-02-12 06:10:00,404894,80,100,230.0,70.3,6,12
60,298839,2022-02-12 06:10:00,404896,80,100,173.0,71.2,6,12
61,298840,2022-02-12 06:10:00,404897,80,100,186.0,71.0,6,12
62,298841,2022-02-12 06:10:00,404898,80,100,197.0,71.3,6,12
63,298842,2022-02-12 06:10:00,404899,80,100,191.0,72.0,6,12
64,298844,2022-02-12 06:10:00,404906,80,0,228.0,66.1,6,12
65,298846,2022-02-12 06:10:00,404908,80,0,187.0,66.4,6,12
66,298848,2022-02-12 06:10:00,404910,80,0,227.0,67.2,6,12
67,298850,2022-02-12 06:10:00,404912,80,100,175.0,71.0,6,12
68,298852,2022-02-12 06:10:00,404914,80,0,247.0,66.4,6,12
69,298859,2022-02-12 06:10:00,404921,80,80,91.0,68.7,6,12
70,298861,2022-02-12 06:10:00,404923,80,0,210.0,61.8,6,12
71,300340,2022-02-12 06:10:00,420340,80,100,165.0,71.3,6,12
72,301386,2022-02-12 06:15:00,401546,80,80,211.0,68.9,6,12
73,302178,2022-02-12 06:15:00,402814,80,0,149.0,69.3,6,12
74,302179,2022-02-12 06:15:00,402815,80,20,142.0,69.7,6,12
75,302180,2022-02-12 06:15:00,402816,80,0,149.0,69.3,6,12
76,302181,2022-02-12 06:15:00,402817,80,20,211.0,65.5,6,12
