,Timestamp,StationID,Fwy,% Observed,Total Flow,Avg Speed,hour,day
288139,2022-01-15 06:00:00,401546,80,80,133.0,70.1,6,15
288931,2022-01-15 06:00:00,402814,80,0,121.0,69.3,6,15
288932,2022-01-15 06:00:00,402815,80,20,101.0,68.7,6,15
288933,2022-01-15 06:00:00,402816,80,0,121.0,69.3,6,15
288934,2022-01-15 06:00:00,402817,80,20,151.0,66.1,6,15
289490,2022-01-15 06:00:00,404400,80,100,116.0,71.7,6,15
289589,2022-01-15 06:00:00,404885,80,100,107.0,71.5,6,15
289590,2022-01-15 06:00:00,404886,80,100,115.0,70.5,6,15
289593,2022-01-15 06:00:00,404889,80,0,121.0,69.3,6,15
289595,2022-01-15 06:00:00,404891,80,100,113.0,71.5,6,15
289596,2022-01-15 06:00:00,404892,80,100,125.0,71.4,6,15
289598,2022-01-15 06:00:00,404894,80,100,168.0,73.0,6,15
289600,2022-01-15 06:00:00,404896,80,100,108.0,71.6,6,15
289601,2022-01-15 06:00:00,404897,80,100,115.0,71.6,6,15
289602,2022-01-15 06:00:00,404898,80,100,122.0,71.5,6,15
289603,2022-01-15 06:00:00,404899,80,100,121.0,71.3,6,15
289605,2022-01-15 06:00:00,404906,80,0,177.0,66.1,6,15
289607,2022-01-15 06:00:00,404908,80,0,134.0,66.2,6,15
289609,2022-01-15 06:00:00,404910,80,20,171.0,69.2,6,15
289611,2022-01-15 06:00:00,404912,80,100,129.0,69.9,6,15
289613,2022-01-15 06:00:00,404914,80,0,171.0,66.4,6,15
289620,2022-01-15 06:00:00,404921,80,80,63.0,66.6,6,15
289622,2022-01-15 06:00:00,404923,80,0,165.0,61.5,6,15
291101,2022-01-15 06:00:00,420340,80,100,104.0,71.5,6,15
292130,2022-01-15 06:05:00,401546,80,80,162.0,71.5,6,15
292922,2022-01-15 06:05:00,402814,80,0,127.0,69.1,6,15
292923,2022-01-15 06:05:00,402815,80,20,115.0,68.9,6,15
292924,2022-01-15 06:05:00,402816,80,0,127.0,69.1,6,15
292925,2022-01-15 06:05:00,402817,80,20,175.0,66.4,6,15
293481,2022-01-15 06:05:00,404400,80,100,152.0,71.0,6,15
293580,2022-01-15 06:05:00,404885,80,100,134.0,71.5,6,15
293581,2022-01-15 06:05:00,404886,80,100,161.0,69.5,6,15
293584,2022-01-15 06:05:00,404889,80,0,127.0,69.1,6,15
293586,2022-01-15 06:05:00,404891,80,100,131.0,71.4,6,15
293587,2022-01-15 06:05:00,404892,80,100,141.0,71.6,6,15
293589,2022-01-15 06:05:00,404894,80,100,257.0,75.2,6,15
293591,2022-01-15 06:05:00,404896,80,100,161.0,66.9,6,15
293592,2022-01-15 06:05:00,404897,80,100,145.0,71.5,6,15
293593,2022-01-15 06:05:00,404898,80,100,146.0,71.5,6,15
293594,2022-01-15 06:05:00,404899,80,100,141.0,71.2,6,15
293596,2022-01-15 06:05:00,404906,80,0,203.0,66.3,6,15
293598,2022-01-15 06:05:00,404908,80,0,175.0,66.6,6,15
293600,2022-01-15 06:05:00,404910,80,20,191.0,69.5,6,15
293602,2022-01-15 06:05:00,404912,80,100,139.0,69.9,6,15
293604,2022-01-15 06:05:00,404914,80,0,205.0,67.4,6,15
293611,2022-01-15 06:05:00,404921,80,80,85.0,66.3,6,15
293613,2022-01-15 06:05:00,404923,80,0,189.0,61.8,6,15
295092,2022-01-15 06:05:00,420340,80,100,151.0,71.9,6,15
296121,2022-01-15 06:10:00,401546,80,80,191.0,71.1,6,15
296913,2022-01-15 06:10:00,402814,80,0,138.0,69.2,6,15
296914,2022-01-15 06:10:00,402815,80,20,129.0,69.4,6,15
296915,2022-01-15 06:10:00,402816,80,0,138.0,69.2,6,15
296916,2022-01-15 06:10:00,402817,80,20,195.0,66.3,6,15
297472,2022-01-15 06:10:00,404400,80,100,178.0,70.9,6,15
297571,2022-01-15 06:10:00,404885,80,100,151.0,71.6,6,15
297572,2022-01-15 06:10:00,404886,80,100,165.0,69.6,6,15
297575,2022-01-15 06:10:00,404889,80,0,138.0,69.2,6,15
297577,2022-01-15 06:10:00,404891,80,100,158.0,71.5,6,15
297578,2022-01-15 06:10:00,404892,80,100,173.0,71.9,6,15
297580,2022-01-15 06:10:00,404894,80,100,269.0,69.9,6,15
297582,2022-01-15 06:10:00,404896,80,100,168.0,70.7,6,15
297583,2022-01-15 06:10:00,404897,80,100,175.0,71.8,6,15
297584,2022-01-15 06:10:00,404898,80,100,178.0,70.7,6,15
297585,2022-01-15 06:10:00,404899,80,100,163.0,69.8,6,15
297587,2022-01-15 06:10:00,404906,80,0,199.0,66.3,6,15
297589,2022-01-15 06:10:00,404908,80,0,164.0,66.5,6,15
297591,2022-01-15 06:10:00,404910,80,20,208.0,69.6,6,15
297593,2022-01-15 06:10:00,404912,80,100,176.0,70.1,6,15
297595,2022-01-15 06:10:00,404914,80,0,207.0,67.5,6,15
297602,2022-01-15 06:10:00,404921,80,80,89.0,66.7,6,15
297604,2022-01-15 06:10:00,404923,80,0,188.0,61.7,6,15
299083,2022-01-15 06:10:00,420340,80,100,173.0,71.7,6,15
300112,2022-01-15 06:15:00,401546,80,80,175.0,71.2,6,15
300904,2022-01-15 06:15:00,402814,80,0,149.0,69.3,6,15
300905,2022-01-15 06:15:00,402815,80,20,139.0,69.5,6,15
300906,2022-01-15 06:15:00,402816,80,0,149.0,69.3,6,15
300907,2022-01-15 06:15:00,402817,80,20,174.0,66.6,6,15
301463,2022-01-15 06:15:00,404400,80,100,172.0,71.8,6,15
301562,2022-01-15 06:15:00,404885,80,100,155.0,71.9,6,15
301563,2022-01-15 06:15:00,404886,80,100,178.0,71.2,6,15
301566,2022-01-15 06:15:00,404889,80,0,149.0,69.3,6,15
301568,2022-01-15 06:15:00,404891,80,100,160.0,71.6,6,15
301569,2022-01-15 06:15:00,404892,80,100,169.0,72.7,6,15
301571,2022-01-15 06:15:00,404894,80,100,219.0,67.1,6,15
301573,2022-01-15 06:15:00,404896,80,100,180.0,71.9,6,15
301574,2022-01-15 06:15:00,404897,80,100,168.0,72.2,6,15
301575,2022-01-15 06:15:00,404898,80,100,178.0,71.6,6,15
301576,2022-01-15 06:15:00,404899,80,100,176.0,70.6,6,15
301578,2022-01-15 06:15:00,404906,80,0,227.0,66.4,6,15
301580,2022-01-15 06:15:00,404908,80,0,205.0,66.7,6,15
301582,2022-01-15 06:15:00,404910,80,20,197.0,68.7,6,15
301584,2022-01-15 06:15:00,404912,80,100,163.0,71.5,6,15
301586,2022-01-15 06:15:00,404914,80,0,218.0,67.6,6,15
301593,2022-01-15 06:15:00,404921,80,80,88.0,67.8,6,15
301595,2022-01-15 06:15:00,404923,80,0,212.0,61.8,6,15
303074,2022-01-15 06:15:00,420340,80,100,148.0,72.1,6,15
304103,2022-01-15 06:20:00,401546,80,80,186.0,70.2,6,15
304895,2022-01-15 06:20:00,402814,80,0,157.0,69.4,6,15
304896,2022-01-15 06:20:00,402815,80,20,142.0,69.3,6,15
304897,2022-01-15 06:20:00,402816,80,0,157.0,69.4,6,15
304898,2022-01-15 06:20:00,402817,80,20,185.0,67.3,6,15
305454,2022-01-15 06:20:00,404400,80,100,177.0,70.6,6,15
305553,2022-01-15 06:20:00,404885,80,100,148.0,71.6,6,15
305554,2022-01-15 06:20:00,404886,80,100,174.0,71.1,6,15
305557,2022-01-15 06:20:00,404889,80,0,157.0,69.4,6,15
305559,2022-01-15 06:20:00,404891,80,100,160.0,71.5,6,15
305560,2022-01-15 06:20:00,404892,80,100,175.0,72.3,6,15
305562,2022-01-15 06:20:00,404894,80,100,234.0,70.4,6,15
305564,2022-01-15 06:20:00,404896,80,100,160.0,72.5,6,15
305565,2022-01-15 06:20:00,404897,80,100,176.0,71.9,6,15
305566,2022-01-15 06:20:00,404898,80,100,181.0,71.6,6,15
305567,2022-01-15 06:20:00,404899,80,100,172.0,71.0,6,15
305569,2022-01-15 06:20:00,404906,80,0,211.0,66.3,6,15
305571,2022-01-15 06:20:00,404908,80,0,183.0,66.5,6,15
305573,2022-01-15 06:20:00,404910,80,20,233.0,65.4,6,15
305575,2022-01-15 06:20:00,404912,80,100,177.0,71.1,6,15
305577,2022-01-15 06:20:00,404914,80,0,231.0,67.4,6,15
305584,2022-01-15 06:20:00,404921,80,80,93.0,67.8,6,15
305586,2022-01-15 06:20:00,404923,80,0,199.0,61.7,6,15
307065,2022-01-15 06:20:00,420340,80,100,150.0,71.8,6,15
308094,2022-01-15 06:25:00,401546,80,80,183.0,69.7,6,15
308886,2022-01-15 06:25:00,402814,80,0,168.0,69.6,6,15
308887,2022-01-15 06:25:00,402815,80,20,153.0,69.6,6,15
308888,2022-01-15 06:25:00,402816,80,0,168.0,69.6,6,15
308889,2022-01-15 06:25:00,402817,80,20,221.0,65.9,6,15
309445,2022-01-15 06:25:00,404400,80,100,163.0,70.3,6,15
309544,2022-01-15 06:25:00,404885,80,100,158.0,71.5,6,15
309545,2022-01-15 06:25:00,404886,80,100,176.0,69.1,6,15
309548,2022-01-15 06:25:00,404889,80,0,168.0,69.6,6,15
309550,2022-01-15 06:25:00,404891,80,100,158.0,71.3,6,15
309551,2022-01-15 06:25:00,404892,80,100,173.0,71.3,6,15
309553,2022-01-15 06:25:00,404894,80,100,206.0,68.7,6,15
309555,2022-01-15 06:25:00,404896,80,100,184.0,69.8,6,15
309556,2022-01-15 06:25:00,404897,80,100,159.0,71.7,6,15
309557,2022-01-15 06:25:00,404898,80,100,163.0,71.6,6,15
309558,2022-01-15 06:25:00,404899,80,100,161.0,71.8,6,15
309560,2022-01-15 06:25:00,404906,80,0,209.0,66.2,6,15
309562,2022-01-15 06:25:00,404908,80,0,177.0,66.4,6,15
309564,2022-01-15 06:25:00,404910,80,20,216.0,60.1,6,15
309566,2022-01-15 06:25:00,404912,80,100,181.0,68.0,6,15
309568,2022-01-15 06:25:00,404914,80,0,185.0,65.9,6,15
309575,2022-01-15 06:25:00,404921,80,80,104.0,65.0,6,15
309577,2022-01-15 06:25:00,404923,80,0,199.0,61.7,6,15
311056,2022-01-15 06:25:00,420340,80,100,190.0,71.7,6,15
312085,2022-01-15 06:30:00,401546,80,80,191.0,69.5,6,15
