,Timestamp,StationID,Fwy,% Observed,Total Flow,Avg Speed,hour,day
288139,2022-01-14 06:00:00,401546,80,80,183.0,65.2,6,14
288931,2022-01-14 06:00:00,402814,80,0,188.0,68.4,6,14
288932,2022-01-14 06:00:00,402815,80,20,165.0,68.3,6,14
288933,2022-01-14 06:00:00,402816,80,0,188.0,68.4,6,14
288934,2022-01-14 06:00:00,402817,80,20,166.0,65.8,6,14
289490,2022-01-14 06:00:00,404400,80,100,164.0,67.1,6,14
289589,2022-01-14 06:00:00,404885,80,100,138.0,71.5,6,14
289590,2022-01-14 06:00:00,404886,80,100,183.0,67.1,6,14
289593,2022-01-14 06:00:00,404889,80,0,188.0,68.4,6,14
289595,2022-01-14 06:00:00,404891,80,100,132.0,71.2,6,14
289596,2022-01-14 06:00:00,404892,80,100,173.0,70.7,6,14
289598,2022-01-14 06:00:00,404894,80,100,270.0,69.2,6,14
289600,2022-01-14 06:00:00,404896,80,100,174.0,71.2,6,14
289601,2022-01-14 06:00:00,404897,80,100,180.0,70.7,6,14
289602,2022-01-14 06:00:00,404898,80,100,180.0,68.8,6,14
289603,2022-01-14 06:00:00,404899,80,100,176.0,68.4,6,14
289605,2022-01-14 06:00:00,404906,80,0,161.0,65.8,6,14
289607,2022-01-14 06:00:00,404908,80,0,123.0,65.8,6,14
289609,2022-01-14 06:00:00,404910,80,0,225.0,67.2,6,14
289611,2022-01-14 06:00:00,404912,80,100,172.0,64.9,6,14
289613,2022-01-14 06:00:00,404914,80,0,217.0,67.8,6,14
289620,2022-01-14 06:00:00,404921,80,80,97.0,65.9,6,14
289622,2022-01-14 06:00:00,404923,80,0,173.0,61.8,6,14
291101,2022-01-14 06:00:00,420340,80,100,160.0,71.2,6,14
292130,2022-01-14 06:05:00,401546,80,80,215.0,65.0,6,14
292922,2022-01-14 06:05:00,402814,80,0,196.0,67.8,6,14
292923,2022-01-14 06:05:00,402815,80,20,177.0,67.8,6,14
292924,2022-01-14 06:05:00,402816,80,0,196.0,67.8,6,14
292925,2022-01-14 06:05:00,402817,80,20,198.0,65.9,6,14
293481,2022-01-14 06:05:00,404400,80,100,201.0,66.6,6,14
293580,2022-01-14 06:05:00,404885,80,100,156.0,70.8,6,14
293581,2022-01-14 06:05:00,404886,80,100,185.0,68.6,6,14
293584,2022-01-14 06:05:00,404889,80,0,196.0,67.8,6,14
293586,2022-01-14 06:05:00,404891,80,100,161.0,70.7,6,14
293587,2022-01-14 06:05:00,404892,80,100,191.0,70.2,6,14
293589,2022-01-14 06:05:00,404894,80,100,274.0,68.1,6,14
293591,2022-01-14 06:05:00,404896,80,100,158.0,69.3,6,14
293592,2022-01-14 06:05:00,404897,80,100,181.0,70.1,6,14
293593,2022-01-14 06:05:00,404898,80,100,182.0,68.0,6,14
293594,2022-01-14 06:05:00,404899,80,100,179.0,67.0,6,14
293596,2022-01-14 06:05:00,404906,80,0,225.0,65.8,6,14
293598,2022-01-14 06:05:00,404908,80,0,193.0,66.1,6,14
293600,2022-01-14 06:05:00,404910,80,0,238.0,66.7,6,14
293602,2022-01-14 06:05:00,404912,80,100,190.0,65.6,6,14
293604,2022-01-14 06:05:00,404914,80,0,221.0,67.0,6,14
293611,2022-01-14 06:05:00,404921,80,80,104.0,66.7,6,14
293613,2022-01-14 06:05:00,404923,80,0,205.0,61.5,6,14
295092,2022-01-14 06:05:00,420340,80,100,175.0,71.1,6,14
296121,2022-01-14 06:10:00,401546,80,80,218.0,64.4,6,14
296913,2022-01-14 06:10:00,402814,80,0,215.0,67.5,6,14
296914,2022-01-14 06:10:00,402815,80,20,196.0,67.9,6,14
296915,2022-01-14 06:10:00,402816,80,0,215.0,67.5,6,14
296916,2022-01-14 06:10:00,402817,80,20,202.0,66.1,6,14
297472,2022-01-14 06:10:00,404400,80,100,200.0,66.4,6,14
297571,2022-01-14 06:10:00,404885,80,100,175.0,71.5,6,14
297572,2022-01-14 06:10:00,404886,80,100,205.0,66.6,6,14
297575,2022-01-14 06:10:00,404889,80,0,215.0,67.5,6,14
297577,2022-01-14 06:10:00,404891,80,100,165.0,71.1,6,14
297578,2022-01-14 06:10:00,404892,80,100,195.0,69.6,6,14
297580,2022-01-14 06:10:00,404894,80,100,244.0,67.4,6,14
297582,2022-01-14 06:10:00,404896,80,100,191.0,70.2,6,14
297583,2022-01-14 06:10:00,404897,80,100,201.0,70.1,6,14
297584,2022-01-14 06:10:00,404898,80,100,210.0,67.7,6,14
297585,2022-01-14 06:10:00,404899,80,100,202.0,67.3,6,14
297587,2022-01-14 06:10:00,404906,80,0,232.0,66.2,6,14
297589,2022-01-14 06:10:00,404908,80,0,186.0,66.4,6,14
297591,2022-01-14 06:10:00,404910,80,0,237.0,65.9,6,14
297593,2022-01-14 06:10:00,404912,80,100,193.0,64.7,6,14
297595,2022-01-14 06:10:00,404914,80,0,251.0,64.9,6,14
297602,2022-01-14 06:10:00,404921,80,80,117.0,67.4,6,14
297604,2022-01-14 06:10:00,404923,80,0,238.0,62.2,6,14
299083,2022-01-14 06:10:00,420340,80,100,188.0,71.4,6,14
300112,2022-01-14 06:15:00,401546,80,80,256.0,65.6,6,14
