,Unnamed: 0,Timestamp,StationID,Fwy,% Observed,Total Flow,Avg Speed,hour,day
0,288139,2022-01-30 06:00:00,401546,80,80,107.0,69.3,6,30
1,288931,2022-01-30 06:00:00,402814,80,0,67.0,69.3,6,30
2,288932,2022-01-30 06:00:00,402815,80,20,58.0,68.9,6,30
3,288933,2022-01-30 06:00:00,402816,80,0,67.0,69.3,6,30
4,288934,2022-01-30 06:00:00,402817,80,20,124.0,66.0,6,30
5,289490,2022-01-30 06:00:00,404400,80,100,89.0,69.6,6,30
6,289589,2022-01-30 06:00:00,404885,80,100,84.0,71.0,6,30
7,289590,2022-01-30 06:00:00,404886,80,100,94.0,70.7,6,30
8,289593,2022-01-30 06:00:00,404889,80,0,67.0,69.3,6,30
9,289595,2022-01-30 06:00:00,404891,80,100,84.0,71.1,6,30
10,289596,2022-01-30 06:00:00,404892,80,100,87.0,70.5,6,30
11,289598,2022-01-30 06:00:00,404894,80,100,171.0,56.9,6,30
12,289600,2022-01-30 06:00:00,404896,80,100,90.0,66.0,6,30
13,289601,2022-01-30 06:00:00,404897,80,100,89.0,70.5,6,30
14,289602,2022-01-30 06:00:00,404898,80,100,91.0,70.2,6,30
15,289603,2022-01-30 06:00:00,404899,80,100,82.0,70.6,6,30
16,289605,2022-01-30 06:00:00,404906,80,0,152.0,66.2,6,30
17,289607,2022-01-30 06:00:00,404908,80,0,119.0,66.0,6,30
18,289609,2022-01-30 06:00:00,404910,80,20,151.0,68.4,6,30
19,289611,2022-01-30 06:00:00,404912,80,100,86.0,70.2,6,30
20,289613,2022-01-30 06:00:00,404914,80,0,134.0,65.5,6,30
21,289620,2022-01-30 06:00:00,404921,80,80,55.0,65.8,6,30
22,289622,2022-01-30 06:00:00,404923,80,0,148.0,61.7,6,30
23,291101,2022-01-30 06:00:00,420340,80,100,84.0,71.3,6,30
24,292130,2022-01-30 06:05:00,401546,80,80,127.0,69.8,6,30
25,292922,2022-01-30 06:05:00,402814,80,0,73.0,69.3,6,30
26,292923,2022-01-30 06:05:00,402815,80,20,63.0,69.0,6,30
27,292924,2022-01-30 06:05:00,402816,80,0,73.0,69.3,6,30
28,292925,2022-01-30 06:05:00,402817,80,20,147.0,65.7,6,30
29,293481,2022-01-30 06:05:00,404400,80,100,107.0,70.4,6,30
30,293580,2022-01-30 06:05:00,404885,80,100,104.0,70.8,6,30
31,293581,2022-01-30 06:05:00,404886,80,100,112.0,70.8,6,30
32,293584,2022-01-30 06:05:00,404889,80,0,73.0,69.3,6,30
33,293586,2022-01-30 06:05:00,404891,80,100,97.0,70.9,6,30
34,293587,2022-01-30 06:05:00,404892,80,100,105.0,70.6,6,30
35,293589,2022-01-30 06:05:00,404894,80,100,239.0,59.9,6,30
36,293591,2022-01-30 06:05:00,404896,80,100,107.0,62.4,6,30
37,293592,2022-01-30 06:05:00,404897,80,100,106.0,70.7,6,30
38,293593,2022-01-30 06:05:00,404898,80,100,106.0,70.5,6,30
39,293594,2022-01-30 06:05:00,404899,80,100,106.0,70.3,6,30
40,293596,2022-01-30 06:05:00,404906,80,0,155.0,66.0,6,30
41,293598,2022-01-30 06:05:00,404908,80,0,110.0,65.8,6,30
42,293600,2022-01-30 06:05:00,404910,80,20,173.0,69.1,6,30
