,Timestamp,StationID,Fwy,% Observed,Total Flow,Avg Speed,hour,day
290442,2022-06-15 06:00:00,401546,80,0,187.0,66.2,6,15
291234,2022-06-15 06:00:00,402814,80,0,185.0,68.3,6,15
291235,2022-06-15 06:00:00,402815,80,0,185.0,68.3,6,15
291236,2022-06-15 06:00:00,402816,80,0,185.0,68.3,6,15
291237,2022-06-15 06:00:00,402817,80,0,185.0,68.3,6,15
291793,2022-06-15 06:00:00,404400,80,100,186.0,70.2,6,15
291892,2022-06-15 06:00:00,404885,80,0,185.0,68.3,6,15
291893,2022-06-15 06:00:00,404886,80,0,118.0,66.8,6,15
291896,2022-06-15 06:00:00,404889,80,0,185.0,68.3,6,15
291898,2022-06-15 06:00:00,404891,80,100,175.0,71.2,6,15
291899,2022-06-15 06:00:00,404892,80,100,178.0,70.6,6,15
291901,2022-06-15 06:00:00,404894,80,0,185.0,68.3,6,15
291903,2022-06-15 06:00:00,404896,80,0,107.0,59.2,6,15
291904,2022-06-15 06:00:00,404897,80,100,181.0,70.8,6,15
291905,2022-06-15 06:00:00,404898,80,0,246.0,66.8,6,15
291906,2022-06-15 06:00:00,404899,80,0,185.0,68.3,6,15
291908,2022-06-15 06:00:00,404906,80,0,199.0,66.3,6,15
291910,2022-06-15 06:00:00,404908,80,0,180.0,66.5,6,15
291912,2022-06-15 06:00:00,404910,80,0,222.0,66.9,6,15
291914,2022-06-15 06:00:00,404912,80,0,220.0,66.9,6,15
291916,2022-06-15 06:00:00,404914,80,0,230.0,65.6,6,15
291923,2022-06-15 06:00:00,404921,80,100,58.0,72.1,6,15
291925,2022-06-15 06:00:00,404923,80,0,185.0,68.3,6,15
293402,2022-06-15 06:00:00,420340,80,0,535.0,67.5,6,15
294465,2022-06-15 06:05:00,401546,80,0,230.0,65.5,6,15
295257,2022-06-15 06:05:00,402814,80,0,194.0,67.6,6,15
295258,2022-06-15 06:05:00,402815,80,0,194.0,67.6,6,15
295259,2022-06-15 06:05:00,402816,80,0,194.0,67.6,6,15
295260,2022-06-15 06:05:00,402817,80,0,194.0,67.6,6,15
295816,2022-06-15 06:05:00,404400,80,100,219.0,70.5,6,15
295915,2022-06-15 06:05:00,404885,80,0,194.0,67.6,6,15
295916,2022-06-15 06:05:00,404886,80,0,135.0,66.3,6,15
295919,2022-06-15 06:05:00,404889,80,0,194.0,67.6,6,15
295921,2022-06-15 06:05:00,404891,80,100,181.0,71.6,6,15
295922,2022-06-15 06:05:00,404892,80,100,221.0,71.8,6,15
295924,2022-06-15 06:05:00,404894,80,0,194.0,67.6,6,15
295926,2022-06-15 06:05:00,404896,80,0,127.0,58.7,6,15
295927,2022-06-15 06:05:00,404897,80,100,218.0,70.8,6,15
295928,2022-06-15 06:05:00,404898,80,0,266.0,66.8,6,15
295929,2022-06-15 06:05:00,404899,80,0,194.0,67.6,6,15
295931,2022-06-15 06:05:00,404906,80,0,228.0,66.0,6,15
295933,2022-06-15 06:05:00,404908,80,0,208.0,66.3,6,15
295935,2022-06-15 06:05:00,404910,80,0,249.0,67.4,6,15
295937,2022-06-15 06:05:00,404912,80,0,248.0,67.5,6,15
295939,2022-06-15 06:05:00,404914,80,0,242.0,65.8,6,15
295946,2022-06-15 06:05:00,404921,80,100,76.0,70.9,6,15
295948,2022-06-15 06:05:00,404923,80,0,194.0,67.6,6,15
297425,2022-06-15 06:05:00,420340,80,0,532.0,66.0,6,15
298488,2022-06-15 06:10:00,401546,80,0,260.0,65.7,6,15
299280,2022-06-15 06:10:00,402814,80,0,212.0,67.3,6,15
299281,2022-06-15 06:10:00,402815,80,0,212.0,67.3,6,15
299282,2022-06-15 06:10:00,402816,80,0,212.0,67.3,6,15
299283,2022-06-15 06:10:00,402817,80,0,212.0,67.3,6,15
299839,2022-06-15 06:10:00,404400,80,100,246.0,69.6,6,15
299938,2022-06-15 06:10:00,404885,80,0,212.0,67.3,6,15
299939,2022-06-15 06:10:00,404886,80,0,136.0,66.5,6,15
299942,2022-06-15 06:10:00,404889,80,0,212.0,67.3,6,15
299944,2022-06-15 06:10:00,404891,80,100,195.0,71.4,6,15
299945,2022-06-15 06:10:00,404892,80,100,239.0,71.1,6,15
299947,2022-06-15 06:10:00,404894,80,0,212.0,67.3,6,15
299949,2022-06-15 06:10:00,404896,80,0,128.0,58.5,6,15
299950,2022-06-15 06:10:00,404897,80,100,246.0,70.5,6,15
299951,2022-06-15 06:10:00,404898,80,0,267.0,66.8,6,15
299952,2022-06-15 06:10:00,404899,80,0,212.0,67.3,6,15
299954,2022-06-15 06:10:00,404906,80,0,213.0,66.2,6,15
299956,2022-06-15 06:10:00,404908,80,0,194.0,66.5,6,15
299958,2022-06-15 06:10:00,404910,80,0,274.0,66.9,6,15
299960,2022-06-15 06:10:00,404912,80,0,273.0,67.0,6,15
299962,2022-06-15 06:10:00,404914,80,0,251.0,65.6,6,15
299969,2022-06-15 06:10:00,404921,80,100,82.0,71.6,6,15
299971,2022-06-15 06:10:00,404923,80,0,212.0,67.3,6,15
301448,2022-06-15 06:10:00,420340,80,0,520.0,65.2,6,15
302511,2022-06-15 06:15:00,401546,80,0,247.0,66.2,6,15
303303,2022-06-15 06:15:00,402814,80,0,231.0,67.2,6,15
303304,2022-06-15 06:15:00,402815,80,0,231.0,67.2,6,15
303305,2022-06-15 06:15:00,402816,80,0,231.0,67.2,6,15
303306,2022-06-15 06:15:00,402817,80,0,231.0,67.2,6,15
303862,2022-06-15 06:15:00,404400,80,100,272.0,70.0,6,15
303961,2022-06-15 06:15:00,404885,80,0,231.0,67.2,6,15
303962,2022-06-15 06:15:00,404886,80,0,168.0,65.6,6,15
303965,2022-06-15 06:15:00,404889,80,0,231.0,67.2,6,15
303967,2022-06-15 06:15:00,404891,80,100,252.0,71.3,6,15
303968,2022-06-15 06:15:00,404892,80,100,257.0,71.2,6,15
303970,2022-06-15 06:15:00,404894,80,0,231.0,67.2,6,15
303972,2022-06-15 06:15:00,404896,80,0,147.0,58.2,6,15
303973,2022-06-15 06:15:00,404897,80,100,265.0,71.5,6,15
303974,2022-06-15 06:15:00,404898,80,0,293.0,66.9,6,15
303975,2022-06-15 06:15:00,404899,80,0,231.0,67.2,6,15
303977,2022-06-15 06:15:00,404906,80,0,263.0,65.5,6,15
303979,2022-06-15 06:15:00,404908,80,0,242.0,65.9,6,15
303981,2022-06-15 06:15:00,404910,80,0,276.0,66.7,6,15
303983,2022-06-15 06:15:00,404912,80,0,275.0,66.7,6,15
303985,2022-06-15 06:15:00,404914,80,0,274.0,65.7,6,15
303992,2022-06-15 06:15:00,404921,80,100,104.0,68.8,6,15
303994,2022-06-15 06:15:00,404923,80,0,231.0,67.2,6,15
305471,2022-06-15 06:15:00,420340,80,0,518.0,64.6,6,15
306534,2022-06-15 06:20:00,401546,80,0,287.0,67.3,6,15
307326,2022-06-15 06:20:00,402814,80,0,249.0,67.1,6,15
307327,2022-06-15 06:20:00,402815,80,0,249.0,67.1,6,15
307328,2022-06-15 06:20:00,402816,80,0,249.0,67.1,6,15
307329,2022-06-15 06:20:00,402817,80,0,249.0,67.1,6,15
307885,2022-06-15 06:20:00,404400,80,100,275.0,70.8,6,15
307984,2022-06-15 06:20:00,404885,80,0,249.0,67.1,6,15
307985,2022-06-15 06:20:00,404886,80,0,140.0,66.6,6,15
307988,2022-06-15 06:20:00,404889,80,0,249.0,67.1,6,15
307990,2022-06-15 06:20:00,404891,80,100,230.0,70.8,6,15
