,Timestamp,StationID,Fwy,% Observed,Total Flow,Avg Speed,hour,day
290442,2022-06-23 06:00:00,401546,80,0,193.0,68.5,6,23
291234,2022-06-23 06:00:00,402814,80,0,189.0,68.4,6,23
291235,2022-06-23 06:00:00,402815,80,0,189.0,68.4,6,23
291236,2022-06-23 06:00:00,402816,80,0,189.0,68.4,6,23
291237,2022-06-23 06:00:00,402817,80,0,189.0,68.4,6,23
291793,2022-06-23 06:00:00,404400,80,100,165.0,71.6,6,23
291892,2022-06-23 06:00:00,404885,80,0,189.0,68.4,6,23
291893,2022-06-23 06:00:00,404886,80,0,115.0,67.2,6,23
291896,2022-06-23 06:00:00,404889,80,0,189.0,68.4,6,23
291898,2022-06-23 06:00:00,404891,80,100,148.0,70.9,6,23
291899,2022-06-23 06:00:00,404892,80,100,169.0,71.1,6,23
291901,2022-06-23 06:00:00,404894,80,0,73.0,70.6,6,23
291903,2022-06-23 06:00:00,404896,80,0,97.0,58.8,6,23
291904,2022-06-23 06:00:00,404897,80,100,158.0,71.5,6,23
291905,2022-06-23 06:00:00,404898,80,0,228.0,67.7,6,23
291906,2022-06-23 06:00:00,404899,80,0,189.0,68.4,6,23
291908,2022-06-23 06:00:00,404906,80,0,202.0,66.2,6,23
291910,2022-06-23 06:00:00,404908,80,0,183.0,66.4,6,23
291912,2022-06-23 06:00:00,404910,80,0,224.0,67.5,6,23
291914,2022-06-23 06:00:00,404912,80,20,145.0,69.4,6,23
291916,2022-06-23 06:00:00,404914,80,0,214.0,67.0,6,23
291923,2022-06-23 06:00:00,404921,80,100,58.0,72.1,6,23
291925,2022-06-23 06:00:00,404923,80,0,189.0,68.4,6,23
293402,2022-06-23 06:00:00,420340,80,0,536.0,67.6,6,23
294465,2022-06-23 06:05:00,401546,80,0,223.0,68.0,6,23
295257,2022-06-23 06:05:00,402814,80,0,200.0,67.7,6,23
295258,2022-06-23 06:05:00,402815,80,0,200.0,67.7,6,23
295259,2022-06-23 06:05:00,402816,80,0,200.0,67.7,6,23
295260,2022-06-23 06:05:00,402817,80,0,200.0,67.7,6,23
295816,2022-06-23 06:05:00,404400,80,100,217.0,71.4,6,23
295915,2022-06-23 06:05:00,404885,80,0,200.0,67.7,6,23
295916,2022-06-23 06:05:00,404886,80,0,110.0,66.6,6,23
295919,2022-06-23 06:05:00,404889,80,0,200.0,67.7,6,23
