,Timestamp,StationID,Fwy,% Observed,Total Flow,Avg Speed,hour,day
290442,2022-06-14 06:00:00,401546,80,0,184.0,68.2,6,14
291234,2022-06-14 06:00:00,402814,80,0,179.0,68.3,6,14
291235,2022-06-14 06:00:00,402815,80,0,179.0,68.3,6,14
291236,2022-06-14 06:00:00,402816,80,0,179.0,68.3,6,14
291237,2022-06-14 06:00:00,402817,80,0,179.0,68.3,6,14
291793,2022-06-14 06:00:00,404400,80,100,186.0,70.6,6,14
291892,2022-06-14 06:00:00,404885,80,0,179.0,68.3,6,14
291893,2022-06-14 06:00:00,404886,80,0,117.0,67.4,6,14
291896,2022-06-14 06:00:00,404889,80,0,179.0,68.3,6,14
291898,2022-06-14 06:00:00,404891,80,100,166.0,71.3,6,14
291899,2022-06-14 06:00:00,404892,80,100,181.0,72.0,6,14
291901,2022-06-14 06:00:00,404894,80,0,179.0,68.3,6,14
291903,2022-06-14 06:00:00,404896,80,0,95.0,59.7,6,14
291904,2022-06-14 06:00:00,404897,80,100,185.0,72.2,6,14
291905,2022-06-14 06:00:00,404898,80,0,226.0,68.3,6,14
291906,2022-06-14 06:00:00,404899,80,0,179.0,68.3,6,14
291908,2022-06-14 06:00:00,404906,80,0,185.0,66.3,6,14
291910,2022-06-14 06:00:00,404908,80,0,167.0,66.4,6,14
291912,2022-06-14 06:00:00,404910,80,0,228.0,68.2,6,14
291914,2022-06-14 06:00:00,404912,80,0,225.0,68.3,6,14
291916,2022-06-14 06:00:00,404914,80,0,206.0,67.9,6,14
291923,2022-06-14 06:00:00,404921,80,80,75.0,69.6,6,14
291925,2022-06-14 06:00:00,404923,80,0,179.0,68.3,6,14
293402,2022-06-14 06:00:00,420340,80,0,525.0,67.5,6,14
294465,2022-06-14 06:05:00,401546,80,0,213.0,66.7,6,14
295257,2022-06-14 06:05:00,402814,80,0,190.0,67.5,6,14
295258,2022-06-14 06:05:00,402815,80,0,190.0,67.5,6,14
