,Unnamed: 0,Timestamp,StationID,Fwy,% Observed,Total Flow,Avg Speed,hour,day
0,290442,2022-05-11 06:00:00,401546,80,0,214.0,66.2,6,11
1,291234,2022-05-11 06:00:00,402814,80,0,185.0,68.3,6,11
2,291235,2022-05-11 06:00:00,402815,80,0,185.0,68.3,6,11
3,291236,2022-05-11 06:00:00,402816,80,0,185.0,68.3,6,11
4,291237,2022-05-11 06:00:00,402817,80,0,167.0,68.8,6,11
5,291793,2022-05-11 06:00:00,404400,80,100,198.0,68.8,6,11
6,291892,2022-05-11 06:00:00,404885,80,0,155.0,71.1,6,11
7,291893,2022-05-11 06:00:00,404886,80,0,103.0,66.8,6,11
8,291896,2022-05-11 06:00:00,404889,80,0,115.0,65.5,6,11
9,291898,2022-05-11 06:00:00,404891,80,100,152.0,71.0,6,11
10,291899,2022-05-11 06:00:00,404892,80,100,198.0,60.4,6,11
11,291901,2022-05-11 06:00:00,404894,80,0,241.0,65.9,6,11
12,291903,2022-05-11 06:00:00,404896,80,0,96.0,61.1,6,11
13,291904,2022-05-11 06:00:00,404897,80,100,190.0,68.6,6,11
14,291905,2022-05-11 06:00:00,404898,80,0,228.0,65.4,6,11
15,291906,2022-05-11 06:00:00,404899,80,0,179.0,70.1,6,11
16,291908,2022-05-11 06:00:00,404906,80,0,195.0,65.7,6,11
17,291910,2022-05-11 06:00:00,404908,80,0,177.0,66.0,6,11
18,291912,2022-05-11 06:00:00,404910,80,20,182.0,63.5,6,11
19,291914,2022-05-11 06:00:00,404912,80,100,184.0,68.0,6,11
20,291916,2022-05-11 06:00:00,404914,80,0,209.0,63.6,6,11
21,291923,2022-05-11 06:00:00,404921,80,100,45.0,71.2,6,11
22,291925,2022-05-11 06:00:00,404923,80,0,185.0,68.3,6,11
23,293402,2022-05-11 06:00:00,420340,80,0,174.0,71.6,6,11
24,294465,2022-05-11 06:05:00,401546,80,0,224.0,66.5,6,11
25,295257,2022-05-11 06:05:00,402814,80,0,194.0,67.6,6,11
26,295258,2022-05-11 06:05:00,402815,80,0,194.0,67.6,6,11
27,295259,2022-05-11 06:05:00,402816,80,0,194.0,67.6,6,11
28,295260,2022-05-11 06:05:00,402817,80,0,170.0,67.7,6,11
