,Unnamed: 0,Timestamp,StationID,Fwy,% Observed,Total Flow,Avg Speed,hour,day
0,290442,2022-05-24 06:00:00,401546,80,0,236.0,65.8,6,24
1,291234,2022-05-24 06:00:00,402814,80,0,179.0,68.3,6,24
2,291235,2022-05-24 06:00:00,402815,80,0,179.0,68.3,6,24
3,291236,2022-05-24 06:00:00,402816,80,0,179.0,68.3,6,24
4,291237,2022-05-24 06:00:00,402817,80,0,163.0,67.4,6,24
5,291793,2022-05-24 06:00:00,404400,80,100,208.0,69.9,6,24
6,291892,2022-05-24 06:00:00,404885,80,0,164.0,71.3,6,24
7,291893,2022-05-24 06:00:00,404886,80,0,157.0,64.7,6,24
8,291896,2022-05-24 06:00:00,404889,80,0,179.0,68.3,6,24
9,291898,2022-05-24 06:00:00,404891,80,100,164.0,71.3,6,24
10,291899,2022-05-24 06:00:00,404892,80,100,196.0,71.1,6,24
11,291901,2022-05-24 06:00:00,404894,80,0,264.0,64.5,6,24
12,291903,2022-05-24 06:00:00,404896,80,0,137.0,58.3,6,24
13,291904,2022-05-24 06:00:00,404897,80,100,203.0,70.7,6,24
14,291905,2022-05-24 06:00:00,404898,80,0,272.0,66.7,6,24
15,291906,2022-05-24 06:00:00,404899,80,0,198.0,70.9,6,24
16,291908,2022-05-24 06:00:00,404906,80,0,209.0,66.0,6,24
17,291910,2022-05-24 06:00:00,404908,80,0,191.0,66.3,6,24
18,291912,2022-05-24 06:00:00,404910,80,0,242.0,67.4,6,24
19,291914,2022-05-24 06:00:00,404912,80,0,240.0,67.4,6,24
20,291916,2022-05-24 06:00:00,404914,80,0,250.0,65.3,6,24
21,291923,2022-05-24 06:00:00,404921,80,80,99.0,66.6,6,24
22,291925,2022-05-24 06:00:00,404923,80,0,179.0,68.3,6,24
23,293402,2022-05-24 06:00:00,420340,80,0,164.0,71.4,6,24
24,294465,2022-05-24 06:05:00,401546,80,0,197.0,63.5,6,24
25,295257,2022-05-24 06:05:00,402814,80,0,190.0,67.5,6,24
26,295258,2022-05-24 06:05:00,402815,80,0,190.0,67.5,6,24
27,295259,2022-05-24 06:05:00,402816,80,0,190.0,67.5,6,24
