,Unnamed: 0,Timestamp,StationID,Fwy,% Observed,Total Flow,Avg Speed,hour,day
0,289362,2022-03-20 06:00:00,401546,80,80,128.0,68.3,6,20
1,290154,2022-03-20 06:00:00,402814,80,0,67.0,69.3,6,20
2,290155,2022-03-20 06:00:00,402815,80,0,67.0,69.3,6,20
3,290156,2022-03-20 06:00:00,402816,80,0,67.0,69.3,6,20
4,290157,2022-03-20 06:00:00,402817,80,20,162.0,66.4,6,20
5,290713,2022-03-20 06:00:00,404400,80,100,121.0,70.6,6,20
6,290812,2022-03-20 06:00:00,404885,80,100,110.0,71.1,6,20
7,290813,2022-03-20 06:00:00,404886,80,0,108.0,66.5,6,20
8,290816,2022-03-20 06:00:00,404889,80,0,67.0,69.3,6,20
9,290818,2022-03-20 06:00:00,404891,80,100,111.0,70.9,6,20
10,290819,2022-03-20 06:00:00,404892,80,100,108.0,68.6,6,20
11,290821,2022-03-20 06:00:00,404894,80,100,207.0,61.7,6,20
12,290823,2022-03-20 06:00:00,404896,80,0,118.0,62.0,6,20
13,290824,2022-03-20 06:00:00,404897,80,100,113.0,70.7,6,20
14,290825,2022-03-20 06:00:00,404898,80,100,118.0,70.6,6,20
15,290826,2022-03-20 06:00:00,404899,80,100,116.0,70.6,6,20
16,290828,2022-03-20 06:00:00,404906,80,0,176.0,66.0,6,20
17,290830,2022-03-20 06:00:00,404908,80,0,135.0,66.2,6,20
18,290832,2022-03-20 06:00:00,404910,80,0,164.0,65.9,6,20
19,290834,2022-03-20 06:00:00,404912,80,100,117.0,70.4,6,20
20,290836,2022-03-20 06:00:00,404914,80,0,166.0,65.2,6,20
21,290843,2022-03-20 06:00:00,404921,80,80,62.0,68.9,6,20
22,290845,2022-03-20 06:00:00,404923,80,0,173.0,61.3,6,20
23,292324,2022-03-20 06:00:00,420340,80,100,109.0,71.2,6,20
24,293370,2022-03-20 06:05:00,401546,80,80,151.0,68.6,6,20
25,294162,2022-03-20 06:05:00,402814,80,0,73.0,69.3,6,20
26,294163,2022-03-20 06:05:00,402815,80,0,73.0,69.3,6,20
27,294164,2022-03-20 06:05:00,402816,80,0,73.0,69.3,6,20
28,294165,2022-03-20 06:05:00,402817,80,20,165.0,66.1,6,20
29,294721,2022-03-20 06:05:00,404400,80,100,129.0,69.5,6,20
30,294820,2022-03-20 06:05:00,404885,80,100,120.0,70.3,6,20
31,294821,2022-03-20 06:05:00,404886,80,0,96.0,67.0,6,20
