,Unnamed: 0,Timestamp,StationID,Fwy,% Observed,Total Flow,Avg Speed,hour,day
0,289362,2022-03-17 06:00:00,401546,80,80,217.0,69.7,6,17
1,290154,2022-03-17 06:00:00,402814,80,0,189.0,68.4,6,17
2,290155,2022-03-17 06:00:00,402815,80,0,189.0,68.4,6,17
3,290156,2022-03-17 06:00:00,402816,80,0,189.0,68.4,6,17
4,290157,2022-03-17 06:00:00,402817,80,20,209.0,67.4,6,17
5,290713,2022-03-17 06:00:00,404400,80,100,196.0,70.5,6,17
6,290812,2022-03-17 06:00:00,404885,80,100,171.0,70.8,6,17
7,290813,2022-03-17 06:00:00,404886,80,0,130.0,65.9,6,17
8,290816,2022-03-17 06:00:00,404889,80,0,122.0,65.0,6,17
9,290818,2022-03-17 06:00:00,404891,80,100,156.0,71.1,6,17
10,290819,2022-03-17 06:00:00,404892,80,100,186.0,71.0,6,17
11,290821,2022-03-17 06:00:00,404894,80,100,234.0,67.4,6,17
12,290823,2022-03-17 06:00:00,404896,80,0,134.0,58.9,6,17
13,290824,2022-03-17 06:00:00,404897,80,100,188.0,71.0,6,17
14,290825,2022-03-17 06:00:00,404898,80,100,187.0,71.1,6,17
15,290826,2022-03-17 06:00:00,404899,80,100,181.0,71.7,6,17
16,290828,2022-03-17 06:00:00,404906,80,0,213.0,65.9,6,17
17,290830,2022-03-17 06:00:00,404908,80,0,165.0,66.2,6,17
18,290832,2022-03-17 06:00:00,404910,80,20,172.0,66.1,6,17
19,290834,2022-03-17 06:00:00,404912,80,100,188.0,70.9,6,17
20,290836,2022-03-17 06:00:00,404914,80,0,220.0,66.8,6,17
21,290843,2022-03-17 06:00:00,404921,80,100,66.0,70.4,6,17
22,290845,2022-03-17 06:00:00,404923,80,0,201.0,61.3,6,17
23,292324,2022-03-17 06:00:00,420340,80,100,185.0,70.9,6,17
24,293370,2022-03-17 06:05:00,401546,80,80,231.0,69.0,6,17
25,294162,2022-03-17 06:05:00,402814,80,0,200.0,67.7,6,17
26,294163,2022-03-17 06:05:00,402815,80,0,200.0,67.7,6,17
27,294164,2022-03-17 06:05:00,402816,80,0,200.0,67.7,6,17
28,294165,2022-03-17 06:05:00,402817,80,20,231.0,67.8,6,17
29,294721,2022-03-17 06:05:00,404400,80,100,211.0,70.8,6,17
30,294820,2022-03-17 06:05:00,404885,80,100,183.0,71.5,6,17
31,294821,2022-03-17 06:05:00,404886,80,0,121.0,66.7,6,17
32,294824,2022-03-17 06:05:00,404889,80,0,129.0,65.3,6,17
33,294826,2022-03-17 06:05:00,404891,80,100,187.0,71.3,6,17
34,294827,2022-03-17 06:05:00,404892,80,100,207.0,71.4,6,17
35,294829,2022-03-17 06:05:00,404894,80,100,308.0,62.3,6,17
36,294831,2022-03-17 06:05:00,404896,80,0,118.0,59.0,6,17
37,294832,2022-03-17 06:05:00,404897,80,100,208.0,71.4,6,17
38,294833,2022-03-17 06:05:00,404898,80,100,208.0,70.9,6,17
39,294834,2022-03-17 06:05:00,404899,80,100,212.0,71.5,6,17
40,294836,2022-03-17 06:05:00,404906,80,0,249.0,66.0,6,17
41,294838,2022-03-17 06:05:00,404908,80,0,216.0,66.3,6,17
42,294840,2022-03-17 06:05:00,404910,80,20,184.0,65.9,6,17
43,294842,2022-03-17 06:05:00,404912,80,100,206.0,71.7,6,17
44,294844,2022-03-17 06:05:00,404914,80,0,262.0,65.3,6,17
45,294851,2022-03-17 06:05:00,404921,80,100,64.0,71.2,6,17
46,294853,2022-03-17 06:05:00,404923,80,0,235.0,61.8,6,17
47,296332,2022-03-17 06:05:00,420340,80,100,199.0,70.8,6,17
48,297378,2022-03-17 06:10:00,401546,80,80,236.0,69.3,6,17
49,298170,2022-03-17 06:10:00,402814,80,0,219.0,67.4,6,17
50,298171,2022-03-17 06:10:00,402815,80,0,219.0,67.4,6,17
51,298172,2022-03-17 06:10:00,402816,80,0,219.0,67.4,6,17
52,298173,2022-03-17 06:10:00,402817,80,20,229.0,67.6,6,17
53,298729,2022-03-17 06:10:00,404400,80,100,225.0,71.9,6,17
54,298828,2022-03-17 06:10:00,404885,80,100,205.0,71.4,6,17
55,298829,2022-03-17 06:10:00,404886,80,0,129.0,66.6,6,17
56,298832,2022-03-17 06:10:00,404889,80,0,115.0,65.1,6,17
57,298834,2022-03-17 06:10:00,404891,80,100,199.0,71.4,6,17
58,298835,2022-03-17 06:10:00,404892,80,100,222.0,71.8,6,17
59,298837,2022-03-17 06:10:00,404894,80,100,316.0,59.5,6,17
60,298839,2022-03-17 06:10:00,404896,80,0,133.0,59.2,6,17
61,298840,2022-03-17 06:10:00,404897,80,100,223.0,71.6,6,17
62,298841,2022-03-17 06:10:00,404898,80,100,235.0,71.4,6,17
63,298842,2022-03-17 06:10:00,404899,80,100,226.0,72.6,6,17
64,298844,2022-03-17 06:10:00,404906,80,0,246.0,66.1,6,17
65,298846,2022-03-17 06:10:00,404908,80,0,210.0,66.4,6,17
66,298848,2022-03-17 06:10:00,404910,80,20,186.0,65.8,6,17
67,298850,2022-03-17 06:10:00,404912,80,100,219.0,71.9,6,17
68,298852,2022-03-17 06:10:00,404914,80,0,281.0,66.5,6,17
69,298859,2022-03-17 06:10:00,404921,80,100,71.0,71.4,6,17
70,298861,2022-03-17 06:10:00,404923,80,0,246.0,61.9,6,17
71,300340,2022-03-17 06:10:00,420340,80,100,207.0,70.1,6,17
72,301386,2022-03-17 06:15:00,401546,80,80,238.0,66.6,6,17
73,302178,2022-03-17 06:15:00,402814,80,0,236.0,67.3,6,17
74,302179,2022-03-17 06:15:00,402815,80,0,236.0,67.3,6,17
75,302180,2022-03-17 06:15:00,402816,80,0,236.0,67.3,6,17
76,302181,2022-03-17 06:15:00,402817,80,20,259.0,65.9,6,17
77,302737,2022-03-17 06:15:00,404400,80,100,210.0,66.5,6,17
78,302836,2022-03-17 06:15:00,404885,80,100,211.0,70.5,6,17
79,302837,2022-03-17 06:15:00,404886,80,0,139.0,66.0,6,17
80,302840,2022-03-17 06:15:00,404889,80,0,126.0,65.3,6,17
81,302842,2022-03-17 06:15:00,404891,80,100,200.0,70.6,6,17
82,302843,2022-03-17 06:15:00,404892,80,100,218.0,69.7,6,17
83,302845,2022-03-17 06:15:00,404894,80,100,254.0,64.7,6,17
84,302847,2022-03-17 06:15:00,404896,80,0,149.0,59.2,6,17
85,302848,2022-03-17 06:15:00,404897,80,100,214.0,70.3,6,17
86,302849,2022-03-17 06:15:00,404898,80,100,230.0,69.7,6,17
