,Unnamed: 0,Timestamp,StationID,Fwy,% Observed,Total Flow,Avg Speed,hour,day
0,290726,2022-07-21 06:00:00,401546,80,80,169.0,68.7,6,21
1,291518,2022-07-21 06:00:00,402814,80,0,189.0,68.4,6,21
2,291519,2022-07-21 06:00:00,402815,80,0,189.0,68.4,6,21
3,291520,2022-07-21 06:00:00,402816,80,0,189.0,68.4,6,21
4,291521,2022-07-21 06:00:00,402817,80,0,189.0,68.4,6,21
5,292077,2022-07-21 06:00:00,404400,80,100,184.0,70.4,6,21
6,292176,2022-07-21 06:00:00,404885,80,0,189.0,68.4,6,21
7,292177,2022-07-21 06:00:00,404886,80,100,167.0,71.5,6,21
8,292180,2022-07-21 06:00:00,404889,80,0,95.0,66.6,6,21
9,292182,2022-07-21 06:00:00,404891,80,100,146.0,70.6,6,21
10,292183,2022-07-21 06:00:00,404892,80,100,158.0,70.5,6,21
11,292185,2022-07-21 06:00:00,404894,80,0,189.0,68.4,6,21
12,292187,2022-07-21 06:00:00,404896,80,100,163.0,66.7,6,21
13,292188,2022-07-21 06:00:00,404897,80,100,174.0,71.1,6,21
14,292189,2022-07-21 06:00:00,404898,80,0,235.0,67.4,6,21
15,292190,2022-07-21 06:00:00,404899,80,0,183.0,64.7,6,21
16,292192,2022-07-21 06:00:00,404906,80,0,202.0,66.1,6,21
17,292194,2022-07-21 06:00:00,404908,80,0,183.0,66.3,6,21
18,292196,2022-07-21 06:00:00,404910,80,40,113.0,66.6,6,21
19,292198,2022-07-21 06:00:00,404912,80,0,210.0,67.0,6,21
20,292200,2022-07-21 06:00:00,404914,80,0,220.0,67.0,6,21
21,292207,2022-07-21 06:00:00,404921,80,80,86.0,67.1,6,21
22,292209,2022-07-21 06:00:00,404923,80,0,220.0,67.2,6,21
23,293684,2022-07-21 06:00:00,420340,80,0,226.0,66.0,6,21
24,294753,2022-07-21 06:05:00,401546,80,80,195.0,69.8,6,21
25,295545,2022-07-21 06:05:00,402814,80,0,200.0,67.7,6,21
26,295546,2022-07-21 06:05:00,402815,80,0,200.0,67.7,6,21
27,295547,2022-07-21 06:05:00,402816,80,0,200.0,67.7,6,21
28,295548,2022-07-21 06:05:00,402817,80,0,200.0,67.7,6,21
29,296104,2022-07-21 06:05:00,404400,80,100,171.0,70.7,6,21
30,296203,2022-07-21 06:05:00,404885,80,0,200.0,67.7,6,21
31,296204,2022-07-21 06:05:00,404886,80,100,196.0,71.6,6,21
32,296207,2022-07-21 06:05:00,404889,80,0,92.0,65.3,6,21
33,296209,2022-07-21 06:05:00,404891,80,100,157.0,70.9,6,21
34,296210,2022-07-21 06:05:00,404892,80,100,172.0,70.7,6,21
35,296212,2022-07-21 06:05:00,404894,80,0,200.0,67.7,6,21
36,296214,2022-07-21 06:05:00,404896,80,100,175.0,68.4,6,21
37,296215,2022-07-21 06:05:00,404897,80,100,162.0,71.5,6,21
38,296216,2022-07-21 06:05:00,404898,80,0,213.0,67.8,6,21
39,296217,2022-07-21 06:05:00,404899,80,0,231.0,65.8,6,21
40,296219,2022-07-21 06:05:00,404906,80,0,190.0,66.1,6,21
41,296221,2022-07-21 06:05:00,404908,80,0,172.0,66.3,6,21
42,296223,2022-07-21 06:05:00,404910,80,40,111.0,66.2,6,21
