,Unnamed: 0,Timestamp,StationID,Fwy,% Observed,Total Flow,Avg Speed,hour,day
0,290442,2022-04-08 06:00:00,401546,80,80,47.0,70.7,6,8
1,291234,2022-04-08 06:00:00,402814,80,0,188.0,68.4,6,8
2,291235,2022-04-08 06:00:00,402815,80,0,188.0,68.4,6,8
3,291236,2022-04-08 06:00:00,402816,80,0,188.0,68.4,6,8
4,291237,2022-04-08 06:00:00,402817,80,20,184.0,65.8,6,8
5,291793,2022-04-08 06:00:00,404400,80,0,127.0,67.6,6,8
6,291892,2022-04-08 06:00:00,404885,80,100,140.0,70.7,6,8
7,291893,2022-04-08 06:00:00,404886,80,0,95.0,67.0,6,8
8,291896,2022-04-08 06:00:00,404889,80,0,188.0,68.4,6,8
9,291898,2022-04-08 06:00:00,404891,80,100,142.0,70.8,6,8
10,291899,2022-04-08 06:00:00,404892,80,100,163.0,70.9,6,8
11,291901,2022-04-08 06:00:00,404894,80,80,233.0,56.0,6,8
12,291903,2022-04-08 06:00:00,404896,80,0,108.0,62.8,6,8
13,291904,2022-04-08 06:00:00,404897,80,100,162.0,70.5,6,8
14,291905,2022-04-08 06:00:00,404898,80,100,181.0,70.8,6,8
15,291906,2022-04-08 06:00:00,404899,80,100,171.0,69.5,6,8
16,291908,2022-04-08 06:00:00,404906,80,0,202.0,65.7,6,8
17,291910,2022-04-08 06:00:00,404908,80,0,177.0,66.1,6,8
18,291912,2022-04-08 06:00:00,404910,80,0,216.0,67.2,6,8
19,291914,2022-04-08 06:00:00,404912,80,0,215.0,66.9,6,8
20,291916,2022-04-08 06:00:00,404914,80,0,192.0,65.2,6,8
21,291923,2022-04-08 06:00:00,404921,80,100,34.0,71.9,6,8
22,291925,2022-04-08 06:00:00,404923,80,0,191.0,61.0,6,8
23,293402,2022-04-08 06:00:00,420340,80,100,148.0,71.3,6,8
24,294465,2022-04-08 06:05:00,401546,80,80,51.0,70.6,6,8
25,295257,2022-04-08 06:05:00,402814,80,0,196.0,67.8,6,8
26,295258,2022-04-08 06:05:00,402815,80,0,196.0,67.8,6,8
27,295259,2022-04-08 06:05:00,402816,80,0,196.0,67.8,6,8
28,295260,2022-04-08 06:05:00,402817,80,20,217.0,66.3,6,8
29,295816,2022-04-08 06:05:00,404400,80,0,154.0,67.8,6,8
30,295915,2022-04-08 06:05:00,404885,80,100,190.0,70.8,6,8
31,295916,2022-04-08 06:05:00,404886,80,0,102.0,67.2,6,8
32,295919,2022-04-08 06:05:00,404889,80,0,196.0,67.8,6,8
33,295921,2022-04-08 06:05:00,404891,80,100,200.0,70.7,6,8
34,295922,2022-04-08 06:05:00,404892,80,100,211.0,71.1,6,8
35,295924,2022-04-08 06:05:00,404894,80,80,228.0,64.8,6,8
36,295926,2022-04-08 06:05:00,404896,80,0,90.0,59.9,6,8
37,295927,2022-04-08 06:05:00,404897,80,100,190.0,70.8,6,8
38,295928,2022-04-08 06:05:00,404898,80,100,216.0,71.8,6,8
39,295929,2022-04-08 06:05:00,404899,80,100,204.0,70.3,6,8
40,295931,2022-04-08 06:05:00,404906,80,0,245.0,66.0,6,8
41,295933,2022-04-08 06:05:00,404908,80,0,220.0,66.3,6,8
42,295935,2022-04-08 06:05:00,404910,80,0,258.0,67.3,6,8
43,295937,2022-04-08 06:05:00,404912,80,0,253.0,67.3,6,8
44,295939,2022-04-08 06:05:00,404914,80,0,225.0,66.8,6,8
45,295946,2022-04-08 06:05:00,404921,80,100,47.0,71.5,6,8
46,295948,2022-04-08 06:05:00,404923,80,0,238.0,61.6,6,8
47,297425,2022-04-08 06:05:00,420340,80,100,195.0,72.1,6,8
48,298488,2022-04-08 06:10:00,401546,80,80,59.0,70.5,6,8
49,299280,2022-04-08 06:10:00,402814,80,0,215.0,67.5,6,8
50,299281,2022-04-08 06:10:00,402815,80,0,215.0,67.5,6,8
51,299282,2022-04-08 06:10:00,402816,80,0,215.0,67.5,6,8
52,299283,2022-04-08 06:10:00,402817,80,20,240.0,66.8,6,8
53,299839,2022-04-08 06:10:00,404400,80,0,175.0,67.7,6,8
54,299938,2022-04-08 06:10:00,404885,80,100,191.0,70.8,6,8
55,299939,2022-04-08 06:10:00,404886,80,0,116.0,67.3,6,8
56,299942,2022-04-08 06:10:00,404889,80,0,215.0,67.5,6,8
57,299944,2022-04-08 06:10:00,404891,80,100,194.0,70.9,6,8
58,299945,2022-04-08 06:10:00,404892,80,100,228.0,70.4,6,8
59,299947,2022-04-08 06:10:00,404894,80,80,238.0,65.9,6,8
60,299949,2022-04-08 06:10:00,404896,80,0,104.0,60.0,6,8
61,299950,2022-04-08 06:10:00,404897,80,100,225.0,70.7,6,8
62,299951,2022-04-08 06:10:00,404898,80,100,239.0,71.3,6,8
