,Unnamed: 0,Timestamp,StationID,Fwy,% Observed,Total Flow,Avg Speed,hour,day
0,290730,2022-08-18 06:00:00,401546,80,80,193.0,67.9,6,18
1,291522,2022-08-18 06:00:00,402814,80,0,189.0,68.4,6,18
2,291523,2022-08-18 06:00:00,402815,80,0,189.0,68.4,6,18
3,291524,2022-08-18 06:00:00,402816,80,0,189.0,68.4,6,18
4,291525,2022-08-18 06:00:00,402817,80,0,189.0,68.4,6,18
5,292081,2022-08-18 06:00:00,404400,80,100,167.0,69.2,6,18
6,292180,2022-08-18 06:00:00,404885,80,0,189.0,68.4,6,18
7,292181,2022-08-18 06:00:00,404886,80,100,179.0,66.3,6,18
8,292184,2022-08-18 06:00:00,404889,80,0,120.0,66.4,6,18
9,292186,2022-08-18 06:00:00,404891,80,100,147.0,70.8,6,18
10,292187,2022-08-18 06:00:00,404892,80,100,161.0,69.1,6,18
11,292189,2022-08-18 06:00:00,404894,80,0,189.0,68.4,6,18
12,292191,2022-08-18 06:00:00,404896,80,100,182.0,69.8,6,18
13,292192,2022-08-18 06:00:00,404897,80,100,171.0,69.5,6,18
14,292193,2022-08-18 06:00:00,404898,80,0,216.0,65.9,6,18
15,292194,2022-08-18 06:00:00,404899,80,0,221.0,63.9,6,18
16,292196,2022-08-18 06:00:00,404906,80,0,201.0,66.3,6,18
17,292198,2022-08-18 06:00:00,404908,80,0,183.0,66.5,6,18
18,292200,2022-08-18 06:00:00,404910,80,20,160.0,65.6,6,18
19,292202,2022-08-18 06:00:00,404912,80,0,217.0,66.1,6,18
20,292204,2022-08-18 06:00:00,404914,80,0,196.0,64.3,6,18
21,292211,2022-08-18 06:00:00,404921,80,100,67.0,71.4,6,18
22,292213,2022-08-18 06:00:00,404923,80,0,226.0,63.9,6,18
23,293688,2022-08-18 06:00:00,420340,80,0,237.0,66.5,6,18
24,294757,2022-08-18 06:05:00,401546,80,80,220.0,67.8,6,18
25,295549,2022-08-18 06:05:00,402814,80,0,200.0,67.7,6,18
26,295550,2022-08-18 06:05:00,402815,80,0,200.0,67.7,6,18
27,295551,2022-08-18 06:05:00,402816,80,0,200.0,67.7,6,18
28,295552,2022-08-18 06:05:00,402817,80,0,200.0,67.7,6,18
29,296108,2022-08-18 06:05:00,404400,80,100,226.0,70.3,6,18
30,296207,2022-08-18 06:05:00,404885,80,0,200.0,67.7,6,18
31,296208,2022-08-18 06:05:00,404886,80,100,217.0,68.2,6,18
32,296211,2022-08-18 06:05:00,404889,80,0,120.0,65.7,6,18
33,296213,2022-08-18 06:05:00,404891,80,100,196.0,71.1,6,18
34,296214,2022-08-18 06:05:00,404892,80,100,234.0,70.4,6,18
35,296216,2022-08-18 06:05:00,404894,80,0,200.0,67.7,6,18
36,296218,2022-08-18 06:05:00,404896,80,100,217.0,70.7,6,18
37,296219,2022-08-18 06:05:00,404897,80,100,210.0,70.3,6,18
38,296220,2022-08-18 06:05:00,404898,80,0,251.0,66.3,6,18
39,296221,2022-08-18 06:05:00,404899,80,0,237.0,64.7,6,18
40,296223,2022-08-18 06:05:00,404906,80,0,228.0,66.3,6,18
41,296225,2022-08-18 06:05:00,404908,80,0,208.0,66.6,6,18
42,296227,2022-08-18 06:05:00,404910,80,20,201.0,66.1,6,18
43,296229,2022-08-18 06:05:00,404912,80,0,270.0,66.7,6,18
44,296231,2022-08-18 06:05:00,404914,80,0,229.0,65.1,6,18
45,296238,2022-08-18 06:05:00,404921,80,100,76.0,71.0,6,18
46,296240,2022-08-18 06:05:00,404923,80,0,255.0,65.1,6,18
47,297715,2022-08-18 06:05:00,420340,80,0,256.0,66.8,6,18
48,298784,2022-08-18 06:10:00,401546,80,80,245.0,68.4,6,18
49,299576,2022-08-18 06:10:00,402814,80,0,219.0,67.4,6,18
50,299577,2022-08-18 06:10:00,402815,80,0,219.0,67.4,6,18
51,299578,2022-08-18 06:10:00,402816,80,0,219.0,67.4,6,18
52,299579,2022-08-18 06:10:00,402817,80,0,219.0,67.4,6,18
53,300135,2022-08-18 06:10:00,404400,80,100,236.0,69.4,6,18
54,300234,2022-08-18 06:10:00,404885,80,0,219.0,67.4,6,18
55,300235,2022-08-18 06:10:00,404886,80,100,221.0,68.9,6,18
56,300238,2022-08-18 06:10:00,404889,80,0,120.0,66.1,6,18
57,300240,2022-08-18 06:10:00,404891,80,100,198.0,70.6,6,18
58,300241,2022-08-18 06:10:00,404892,80,100,224.0,69.6,6,18
59,300243,2022-08-18 06:10:00,404894,80,0,219.0,67.4,6,18
60,300245,2022-08-18 06:10:00,404896,80,100,220.0,70.8,6,18
61,300246,2022-08-18 06:10:00,404897,80,100,226.0,70.0,6,18
62,300247,2022-08-18 06:10:00,404898,80,0,299.0,66.4,6,18
63,300248,2022-08-18 06:10:00,404899,80,0,259.0,65.1,6,18
64,300250,2022-08-18 06:10:00,404906,80,0,253.0,65.7,6,18
65,300252,2022-08-18 06:10:00,404908,80,0,233.0,66.1,6,18
66,300254,2022-08-18 06:10:00,404910,80,20,176.0,65.4,6,18
67,300256,2022-08-18 06:10:00,404912,80,0,249.0,65.9,6,18
68,300258,2022-08-18 06:10:00,404914,80,0,281.0,65.4,6,18
69,300265,2022-08-18 06:10:00,404921,80,100,64.0,70.6,6,18
70,300267,2022-08-18 06:10:00,404923,80,0,257.0,65.2,6,18
71,301742,2022-08-18 06:10:00,420340,80,0,260.0,66.6,6,18
72,302811,2022-08-18 06:15:00,401546,80,80,253.0,70.0,6,18
73,303603,2022-08-18 06:15:00,402814,80,0,236.0,67.3,6,18
74,303604,2022-08-18 06:15:00,402815,80,0,236.0,67.3,6,18
